User,Date_Created,Number_of_Likes,Source_of_Tweet,Tweet,Language,Tokenized_Tweet,Negative,Neutral,Positive,Compound,Sentiment
Lib_UMS,2022-07-28 03:13:13+00:00,0,Twitter Web App, benchmarking marking visit to ten peri leaning library national university of malaysia ulm,in, benchmarking marking visit ten peri leaning library national university malaysia ulm,0.0,1.0,0.0,0.0,neutral
ukm_my,2022-07-28 02:07:14+00:00,3,Hootsuite Inc.,friendly meeting of the national university malaysia asasasismart program academic session dateisnintimeatintelligent genius central auditoriums asasasipintar sesiacademiculm ukmssharing,in,friendly meeting national university malaysia asasasismart program academic session dateisnintimeatintelligent genius central auditorium asasasipintar sesiacademiculm ukmssharing,0.0,0.842,0.158,0.4939,positive
haikerja,2022-07-27 04:20:00+00:00,1,Twitter Web App,commission department in the communiversity of malaysia ulm go please refer to postreading advertisement before applying for a link under ulm,in,commission department communiversity malaysia ulm go please refer postreading advertisement applying link ulm,0.0,0.892,0.108,0.3182,positive
banyakjawatan,2022-07-26 21:01:07+00:00,0,IFTTT,empty position at the national university of malaysia ulm ,in,empty position national university malaysia ulm ,0.184,0.816,0.0,-0.2023,negative
ukmperdana,2022-07-25 12:56:36+00:00,0,Twitter for Android,finally a thank you note to all of the person leadership sessions for their service and contributionbackground united states freedom from national university malaysiaperdanaukm,in,finally thank note person leadership session service contributionbackground united state freedom national university malaysiaperdanaukm,0.0,0.678,0.322,0.8591,positive
quantipian,2022-07-25 07:52:17+00:00,4,Twitter Web App,and they are as long the malay greatwithout questioning giving facts so patriots hordes that intimidate people who deceive in terms of historical lies lied professor that adam university kebangsaan malaysia ,in,long malay greatwithout questioning giving fact patriot horde intimidate people deceive term historical lie lied professor adam university kebangsaan malaysia ,0.292,0.646,0.062,-0.7845,negative
JKPNMelaka,2022-07-25 06:37:00+00:00,0,Twitter Web App,the presentation of an industry training report at jkpnm by students from national university malaysia ukmtarikh julyisninmasa gopm on revenue levelbentaramelakakujayarakyatgiamenggamitduniakaresponsive block,in,presentation industry training report jkpnm student national university malaysia ukmtarikh julyisninmasa gopm revenue levelbentaramelakakujayarakyatgiamenggamitduniakaresponsive block,0.121,0.879,0.0,-0.4404,negative
chadhassan97,2022-07-24 11:40:30+00:00,35,Twitter for Android,royal l university malayscience malaysiatechnology nationalqsuniversiti putqswallauallam,in,royal l university malayscience malaysiatechnology nationalqsuniversiti putqswallauallam,0.0,1.0,0.0,0.0,neutral
ukm_my,2022-07-23 23:59:19+00:00,4,Twitter for iPhone,the blessed prof dato isan sirdr mood khan had workman vice chancellor attended university ofstrategic epi performance review workshop national malaysia fromtolocated at royale human seremban,in,blessed prof dato isan sirdr mood khan workman vice chancellor attended university ofstrategic epi performance review workshop national malaysia fromtolocated royale human seremban,0.0,0.865,0.135,0.5994,positive
TVPertiwi_MY,2022-07-23 08:45:27+00:00,0,Twitter Web App,community health specialist faculty of medicine national university malaysia ulm prof doctor sharing eat wan put said it was aimed at teachers to take appropriate precautions if students had symptoms,in,community health specialist faculty medicine national university malaysia ulm prof doctor sharing eat wan put said aimed teacher take appropriate precaution student symptom,0.0,0.912,0.088,0.4215,positive
ISIUKMofficial,2022-07-23 02:07:05+00:00,0,Twitter for Android,any questions please contactkhairul again,in,question please contactkhairul,0.0,0.635,0.365,0.3182,positive
ISIUKMofficial,2022-07-23 02:07:04+00:00,4,Twitter for Android,countdown annual general training iliumemboli round roundday hope emboli assalamualaikum wet i am informed that the national university of malaysia islamic studies association will holdmeeting schedule,in,countdown annual general training iliumemboli round roundday hope embolus assalamualaikum wet informed national university malaysia islamic study association holdmeeting schedule,0.0,0.892,0.108,0.4404,positive
ukmperdana,2022-07-22 12:23:49+00:00,0,Twitter for iPhone,united states court from the national university of malaysia,in,united state court national university malaysia,0.0,0.741,0.259,0.4215,positive
ukmperdana,2022-07-22 02:11:24+00:00,0,Twitter for iPhone,any questions may be related to nasrizalnik suhailiunion welfare engineering and leadership of the united states national government council dark naimpernasesi university malaysia,in,question may related nasrizalnik suhailiunion welfare engineering leadership united state national government council dark naimpernasesi university malaysia,0.0,0.887,0.113,0.4215,positive
iPROMISE_UiTM,2022-07-22 01:37:49+00:00,0,Twitter Web App,welcome to students of islamic studies academy courses from the university malay medical university kebangsaan malaysia undergo industry training at promiseemboli stars emboli feast smiles with open arms applause,in,welcome student islamic study academy course university malay medical university kebangsaan malaysia undergo industry training promiseemboli star embolus feast smile open arm applause,0.0,0.745,0.255,0.836,positive
abimalaysia,2022-07-21 13:54:53+00:00,2,Twitter Web App,vice president of the mb malaysian youth counciland student association national university malaysia ulm in ,in,vice president mb malaysian youth counciland student association national university malaysia ulm ,0.0,1.0,0.0,0.0,neutral
TVPertiwi_MY,2022-07-21 09:15:25+00:00,0,Twitter Web App,the denote speaker of national institute ethnic studies university malaysia ulm prof dark doctor to ok song said incident overcoming racial and religious sentiment has been rampart in recent times only worsening situation urgent action needs to be taken,in,denote speaker national institute ethnic study university malaysia ulm prof dark doctor ok song said incident overcoming racial religious sentiment rampart recent time worsening situation urgent action need taken,0.07,0.837,0.093,0.0,positive
AADKMalaysia,2022-07-21 08:45:34+00:00,0,Twitter Web App,and lecturer of the national university malaysia profassociate dato dr mood czar tariff kashmir while aim assistant director usual nail ahead is a moderate,in,lecturer national university malaysia profassociate dato dr mood czar tariff kashmir aim assistant director usual nail ahead moderate,0.0,1.0,0.0,0.0,neutral
ISIUKMofficial,2022-07-21 06:47:41+00:00,0,Twitter for iPhone,assalamualaikum wet i am pleased to announce that the islamic studies association of national university malaysia ilium will hold annual general meetingas schedule,in,assalamualaikum wet pleased announce islamic study association national university malaysia ilium hold annual general meetingas schedule,0.0,0.879,0.121,0.4404,positive
GeniusRemaja,2022-07-21 04:16:43+00:00,0,Twitter for iPhone,live knowledge sharingayuh we follow a special partnership from dr roman afar lecturer of the national university malaysia on topic wise managedont forget see you thereigsharingsession geniusremaja,in,live knowledge sharingayuh follow special partnership dr roman afar lecturer national university malaysia topic wise managedont forget see thereigsharingsession geniusremaja,0.062,0.749,0.189,0.5994,positive
ukmperdana,2022-07-21 01:42:20+00:00,0,Twitter for Android,council court from naimpernational university of the national inalysiaysiaysiakmperdanadididididididididididididididididididididididididididididididididididididididignity,in,council court naimpernational university national inalysiaysiaysiakmperdanadididididididididididididididididididididididididididididididididididididididignity,0.0,1.0,0.0,0.0,neutral
bernamaradio,2022-07-20 23:30:00+00:00,0,Twitter Web App,gentleman with the topic malay manuscript intermediate together an sir doctor rose mahwati ahead makarinhead of research center for manuscripts institute world and civilization alma university kebangsaan malaysia ulm directly at,in,gentleman topic malay manuscript intermediate together sir doctor rose mahwati ahead makarinhead research center manuscript institute world civilization alma university kebangsaan malaysia ulm directly,0.0,1.0,0.0,0.0,neutral
ukmperdana,2022-07-20 08:03:37+00:00,0,Twitter for Android,council court from naimpernational university of malaysiaysiakmperdanati national contents,in,council court naimpernational university malaysiaysiakmperdanati national content,0.0,1.0,0.0,0.0,neutral
ISIUKMofficial,2022-07-20 07:07:42+00:00,0,Twitter for Android,joint ceremony to build the islamic state study information malaysiasesi isiukmisiuaikmukmwithusqamahbersamaangunummahkmagm,in,joint ceremony build islamic state study information malaysiasesi isiukmisiuaikmukmwithusqamahbersamaangunummahkmagm,0.0,1.0,0.0,0.0,neutral
ISIUKMofficial,2022-07-20 07:07:40+00:00,1,Twitter for Android,countdown annual general training iliumemboli round roundday day assalamualaikum wet i am informed that the islamic studies association of national university malaysia will hold,in,countdown annual general training iliumemboli round roundday day assalamualaikum wet informed islamic study association national university malaysia hold,0.0,1.0,0.0,0.0,neutral
ISIUKMofficial,2022-07-20 07:01:11+00:00,0,Twitter for Android,any questions please contactkhairul againjoint nurhidayahistiqamah building ummahiki islamuniversiti national study isiukmisiuaiukmunewsuahqamahbersamamembahummahukm,in,question please contactkhairul againjoint nurhidayahistiqamah building ummahiki islamuniversiti national study isiukmisiuaiukmunewsuahqamahbersamamembahummahukm,0.0,0.827,0.173,0.3182,positive
ISIUKMofficial,2022-07-20 07:01:10+00:00,0,Twitter for Android,therefore it is informed that the national university of malaysia ilium islamic studies association will holdannual general meeting schedule for following resolutions,in,therefore informed national university malaysia ilium islamic study association holdannual general meeting schedule following resolution,0.0,1.0,0.0,0.0,neutral
ISIUKMofficial,2022-07-20 07:01:09+00:00,0,Twitter for Android,annual general information ilium session assalamualaikum wet islamic university of malaysia national studies leadership frontwill soon be containing,in,annual general information ilium session assalamualaikum wet islamic university malaysia national study leadership frontwill soon containing,0.0,1.0,0.0,0.0,neutral
UiTMPerak,2022-07-20 04:37:49+00:00,3,Twitter Web App,against of the world malaysia national university,in,world malaysia national university,0.0,1.0,0.0,0.0,neutral
TVPertiwi_MY,2022-07-19 05:00:01+00:00,3,Twitter Web App,the faculty of law national university malaysia ulm launched first hiram fashion dedicated to muslin womens lawyers,in,faculty law national university malaysia ulm launched first hiram fashion dedicated muslin woman lawyer,0.0,0.769,0.231,0.5423,positive
ShereenAjani,2022-07-18 17:54:32+00:00,2260,Twitter for iPhone,fun facteven national university of malaysia ysiaukmwas build on rang ali land in the wasthe original resident was demean to their name among bath they too were forced related miles away until now settled at camping sugar bush seeing,in,fun facteven national university malaysia ysiaukmwas build rang ali land wasthe original resident demean name among bath forced related mile away settled camping sugar bush seeing,0.067,0.807,0.126,0.3818,positive
AnthropoceneSc1,2022-07-18 15:16:02+00:00,8,Twitter Web App,coming soonnexus between emission reduction factors and anthropogenic carbon missions in indiawith asia rain amp almagul tuspekova national university of malaysia malaysia,in,coming soonnexus emission reduction factor anthropogenic carbon mission indiawith asia rain amp almagul tuspekova national university malaysia malaysia,0.0,1.0,0.0,0.0,neutral
hmetromy,2022-07-18 14:00:23+00:00,3,Sprout Social,academy beat six debate tears from public higher education institutions nationwide through a competition held onat the national university of malaysia ulm,in,academy beat six debate tear public higher education institution nationwide competition held onat national university malaysia ulm,0.087,0.913,0.0,-0.2263,negative
ISIUKMofficial,2022-07-18 08:48:52+00:00,1,Twitter for Android,therefore it is informed that the national university of malaysia ilium islamic studies association will holdannual grand meeting schedule for following resolutions,in,therefore informed national university malaysia ilium islamic study association holdannual grand meeting schedule following resolution,0.0,0.875,0.125,0.4588,positive
ISIUKMofficial,2022-07-18 08:48:51+00:00,6,Twitter for Android,annual grand eating ilium session assalamualaikum wet islamic university of malaysia national studies leadership frontwill soon be containing,in,annual grand eating ilium session assalamualaikum wet islamic university malaysia national study leadership frontwill soon containing,0.0,0.85,0.15,0.4588,positive
GeniusRemaja,2022-07-18 05:28:20+00:00,0,Twitter for iPhone,tarikh july tempatcollege boris was national university of malaysia ukmthis program is dedicated to the adikadic genius youth and conducted by perfume,in,tarikh july tempatcollege boris national university malaysia ukmthis program dedicated adikadic genius youth conducted perfume,0.0,0.875,0.125,0.4588,positive
m_dateline,2022-07-18 03:14:03+00:00,0,dlvr.it,education center for studies in diversity education faculty of education the national university malaysia ulm doctor anna ahead believes that more people are not attending school or leaving systemaccording to him governmentmalaysiadatelina,in,education center study diversity education faculty education national university malaysia ulm doctor anna ahead belief people attending school leaving systemaccording governmentmalaysiadatelina,0.0,1.0,0.0,0.0,neutral
ukmperdana,2022-07-18 00:52:52+00:00,0,Twitter for Android,in conjunction with the final examination beginning onkelantan student association leadership dark aim has come forward to congratulate and welcome exam students at university kebangsaan malaysia,in,conjunction final examination beginning onkelantan student association leadership dark aim come forward congratulate welcome exam student university kebangsaan malaysia,0.0,0.795,0.205,0.7351,positive
permata_ukm,2022-07-17 19:14:21+00:00,0,Twitter for Android,brotherhood national university of malaysia student association follow us instagramtwitterfacebook,in,brotherhood national university malaysia student association follow u instagramtwitterfacebook,0.0,1.0,0.0,0.0,neutral
permata_ukm,2022-07-17 19:14:21+00:00,0,Twitter for Android,we from the national university of terengganu student association malaysia would like to wish sit for final examination smeltersessionwhich will take place,in,national university terengganu student association malaysia would like wish sit final examination smeltersessionwhich take place,0.0,0.794,0.206,0.6369,positive
ISIUKMofficial,2022-07-17 13:30:02+00:00,0,Twitter for Android,joint ceremony to build islamic studies university of the national malaysiasesi peperiksaanakhirisiukmwithusukmuniversitiwatankita,in,joint ceremony build islamic study university national malaysiasesi peperiksaanakhirisiukmwithusukmuniversitiwatankita,0.0,1.0,0.0,0.0,neutral
ukmperdana,2022-07-17 08:55:44+00:00,0,Twitter for iPhone,conclusion successful intelectction examplement of examples the university aim malaysia personal siswicareperdanadihatianadihati,in,conclusion successful intelectction examplement example university aim malaysia personal siswicareperdanadihatianadihati,0.0,0.743,0.257,0.5859,positive
mixgenknightfc,2022-07-16 14:20:59+00:00,0,Instagram,just posted a photopadang di national university of malaysia bang selangor,in,posted photopadang di national university malaysia bang selangor,0.0,1.0,0.0,0.0,neutral
PLM_1977,2022-07-16 08:31:42+00:00,1,Twitter for Android,come on join slik which will take place atam tolangkawithemes english in the new normal era the th silk national linguistic seminaris jointly organized by plan university of malaysia ulm,in,come join slik take place atam tolangkawithemes english new normal era th silk national linguistic seminaris jointly organized plan university malaysia ulm,0.0,0.929,0.071,0.296,positive
PLM_1977,2022-07-16 08:06:41+00:00,0,Twitter for Android,theme balaga delay in the era of new normalnational linguistic seminar silk keyis jointly organized by malaysian linguistic association palm dean dan pustaka dip and university kebangsaan malaysia ulm ,in,theme balaga delay era new normalnational linguistic seminar silk keyis jointly organized malaysian linguistic association palm dean dan pustaka dip university kebangsaan malaysia ulm ,0.076,0.924,0.0,-0.3182,negative
an_farakhan,2022-07-16 02:43:20+00:00,0,Twitter for Android,cerebritis mat dan warding and sasha said operators by syamimi tm journaliststhe program is organized a bachelor of communication management national university malaysia for skpp subjects,in,cerebritis mat dan warding sasha said operator syamimi tm journaliststhe program organized bachelor communication management national university malaysia skpp subject,0.0,1.0,0.0,0.0,neutral
hctm_ukm,2022-07-15 04:25:39+00:00,3,Twitter Web App,the official opening lens recording of national university hospital malaysia onwas completed by honorable dato peri dr mahathir mohamad prime minister at timehtm ulm betterfasterfriendlier hctmjubliperak hctmyear,in,official opening lens recording national university hospital malaysia onwas completed honorable dato peri dr mahathir mohamad prime minister timehtm ulm betterfasterfriendlier hctmjubliperak hctmyear,0.0,0.881,0.119,0.5423,positive
permata_ukm,2022-07-14 07:26:53+00:00,0,Twitter Web App,assalamualaikum and peacewe are from the terengganu student association national university of malaysia opening up opportunities for all ulm children to highlight leadership traits through involvement in indigenous organizations,in,assalamualaikum peacewe terengganu student association national university malaysia opening opportunity ulm child highlight leadership trait involvement indigenous organization,0.0,0.844,0.156,0.6124,positive
SejarahMalaysi1,2022-07-14 02:45:04+00:00,0,IFTTT,today in the history of malaysia perminister minister hospital university malaysiasejarah,in,today history malaysia perminister minister hospital university malaysiasejarah,0.0,1.0,0.0,0.0,neutral
rdhana2003,2022-07-13 10:01:11+00:00,1,Twitter for Android,the school is implementing first pp smart education program of ministry in collaboration with newly launched national university malaysia last year recruitmentstudents,in,school implementing first pp smart education program ministry collaboration newly launched national university malaysia last year recruitmentstudents,0.0,0.826,0.174,0.4939,positive
ukm_my,2022-07-13 04:00:15+00:00,3,Hootsuite Inc.,the signing of mon memorandum understanding between university kebangsaan malaysia and wasiyyah stopped broad as follows from datedkhamismasa atbinary meeting rooms faculty islamic studies ulmulm ukmsharing,in,signing mon memorandum understanding university kebangsaan malaysia wasiyyah stopped broad follows datedkhamismasa atbinary meeting room faculty islamic study ulmulm ukmsharing,0.071,0.929,0.0,-0.2263,negative
MOHEOfficial,2022-07-12 11:04:05+00:00,2,Twitter for iPhone,the honorable dark peri dr noraini ahead minister of higher education haired malaysian family student life action plan master meeting noat university kebangsaan malaysia this afternoon,in,honorable dark peri dr noraini ahead minister higher education haired malaysian family student life action plan master meeting noat university kebangsaan malaysia afternoon,0.0,0.877,0.123,0.5423,positive
ukm_my,2022-07-12 10:19:29+00:00,1,Twitter for iPhone,to commemorate the history of abrahams sacrifices and his son ismail as at same time attaining will allah sat national university malaysia in collaboration with ulm islamic center organized h m sacrifice worship ceremony located on plains mosque,in,commemorate history abraham sacrifice son ismail time attaining allah sat national university malaysia collaboration ulm islamic center organized h sacrifice worship ceremony located plain mosque,0.0,0.941,0.059,0.296,positive
MOHEOfficial,2022-07-12 07:52:48+00:00,4,Twitter for iPhone,dark peri dr noraini ahead minister of higher education spent some time lunch with students from university kebangsaan malaysia ulm in bang recently,in,dark peri dr noraini ahead minister higher education spent time lunch student university kebangsaan malaysia ulm bang recently,0.0,1.0,0.0,0.0,neutral
permata_ukm,2022-07-12 06:01:24+00:00,0,Twitter for Android,we hope that the practices and sacrifices have been made will be accepted by allah swthas leader of national university malaysia student association ,in,hope practice sacrifice made accepted allah swthas leader national university malaysia student association ,0.0,0.808,0.192,0.6124,positive
empayarkerjaya,2022-07-12 00:56:12+00:00,2,Twitter for iPhone,empty position of national university malaysia ukminformation emboli pushkin is there no resume applying for workget here now overvacancies buttons down,in,empty position national university malaysia ukminformation embolus pushkin resume applying workget overvacancies button,0.174,0.826,0.0,-0.4588,negative
InspirasiV,2022-07-11 06:32:15+00:00,5,Twitter for Android,everything understanding ulm variety would like to congratulate the week of study all students national university malaysia,in,everything understanding ulm variety would like congratulate week study student national university malaysia,0.0,0.725,0.275,0.6908,positive
ISIUKMofficial,2022-07-11 01:44:47+00:00,0,Twitter for Android,malaysiased islaystem study events ,in,malaysiased islaystem study event ,0.0,1.0,0.0,0.0,neutral
ISIUKMofficial,2022-07-10 00:06:17+00:00,0,Twitter for Android,islamic studies association of malaysia national university ilium sessioncongratulate aidiladha on all ulm students and muslin,in,islamic study association malaysia national university ilium sessioncongratulate aidiladha ulm student muslin,0.0,1.0,0.0,0.0,neutral
ISIUKMofficial,2022-07-09 03:15:14+00:00,1,Twitter for Android,islamic students nations national information hariarafat isiukmwithus isiukmdihati,in,islamic student nation national information hariarafat isiukmwithus isiukmdihati,0.0,1.0,0.0,0.0,neutral
EPUMalaysia,2022-07-08 08:47:54+00:00,1,Twitter for iPhone,putrajayaeconomic planning unit epi prime ministers department jem has received visits fromstudents of the faculty economics and management national university malaysia ulm,in,putrajayaeconomic planning unit epi prime minister department jem received visit fromstudents faculty economics management national university malaysia ulm,0.0,1.0,0.0,0.0,neutral
pmfst,2022-07-08 04:08:44+00:00,0,Twitter for iPhone,united states of culture science the university university malaysiafsttotheforepmstudm,in,united state culture science university university malaysiafsttotheforepmstudm,0.0,0.741,0.259,0.4215,positive
idrissulaiman_,2022-07-07 16:52:17+00:00,0,Twitter for Android,at the same time former lecturer of national university malaysia profabout faith baron who has uncovered heresy in explained that followers seven and wehdatul exists public thought,in,time former lecturer national university malaysia profabout faith baron uncovered heresy explained follower seven wehdatul exists public thought,0.0,0.903,0.097,0.4215,positive
MOHEOfficial,2022-07-07 13:07:02+00:00,8,Twitter for iPhone,a total ofvolunteers from staff and students participated in the national university malaysia flood post mission to baring medal provide assistance residents affected by recent disaster,in,total ofvolunteers staff student participated national university malaysia flood post mission baring medal provide assistance resident affected recent disaster,0.185,0.714,0.101,-0.3818,negative
majalahremajaMY,2022-07-07 07:45:17+00:00,2,Twitter for iPhone,live update media conference topfinalist goddess keerancial a daljit singh bachelor of entrepreneurship and innovation national university malaysia instaysiagramtokdewiremaja,in,live update medium conference topfinalist goddess keerancial daljit singh bachelor entrepreneurship innovation national university malaysia instaysiagramtokdewiremaja,0.0,0.867,0.133,0.3818,positive
ISIUKMofficial,2022-07-07 06:49:44+00:00,1,Twitter for iPhone,last building the improved personality academic susan to succeed in islamic study country malaysiasesi lasakshare isiukmdihatihatin concerned,in,last building improved personality academic susan succeed islamic study country malaysiasesi lasakshare isiukmdihatihatin concerned,0.0,0.704,0.296,0.743,positive
gerakanpenamy,2022-07-06 08:10:18+00:00,5,Twitter for Android,iris bin cover consideration oar hafizahullahsarjana young asons sharing jurisprudence islamic university of median arabic degree in preaching national malaysia complete a doctor philosophy final ukmkenalipenadilawahahi,in,iris bin cover consideration oar hafizahullahsarjana young asons sharing jurisprudence islamic university median arabic degree preaching national malaysia complete doctor philosophy final ukmkenalipenadilawahahi,0.0,0.896,0.104,0.4215,positive
UMonline,2022-07-06 07:07:48+00:00,0,WordPress.com,the first program has successfully collectedgraduatesfrom various universities including ulm national university smart gems pad public service department and mary peoples trust council,in,first program successfully collectedgraduatesfrom various university including ulm national university smart gem pad public service department mary people trust council,0.0,0.685,0.315,0.8481,positive
ukm_my,2022-07-06 02:06:31+00:00,4,Twitter Web App,congratulations to the national university of malaysia ulm football team who won higher education ministers cup championship at stadium yesterdayulm ukmsharing tahniahukm,in,congratulation national university malaysia ulm football team higher education minister cup championship stadium yesterdayulm ukmsharing tahniahukm,0.0,0.644,0.356,0.8885,positive
KarierUkm,2022-07-06 01:32:27+00:00,1,Twitter Web App,congratulations to profan sirdr muhammad rahimi eusol on his appointment as director of the center for research management and crime intrumentation national university malaysia,in,congratulation profan sirdr muhammad rahimi eusol appointment director center research management crime intrumentation national university malaysia,0.119,0.748,0.133,0.1027,positive
MOHEOfficial,2022-07-06 01:03:08+00:00,4,Twitter for iPhone,news the malaysian national defense university of malaysia up wonhigher education ministers cup title for first time after defeating ulm with an aggregate full article,in,news malaysian national defense university malaysia wonhigher education minister cup title first time defeating ulm aggregate full article,0.096,0.849,0.055,-0.2732,negative
MOHEOfficial,2022-07-06 00:56:55+00:00,6,Twitter for iPhone,after meeting with foreign ambassadors this afternoon the honorable dark peri dr noraini ahead went straight to bang watch second leg ofhigher education ministers cup final at national university malaysia ulm stadium,in,meeting foreign ambassador afternoon honorable dark peri dr noraini ahead went straight bang watch second leg ofhigher education minister cup final national university malaysia ulm stadium,0.0,0.847,0.153,0.6597,positive
MalaysiaGazette,2022-07-05 15:01:33+00:00,14,Twitter for Android,the national defense university of malaysia emerged winneredition football league by defeatingteam in final at ulm sports stadium bang for a brief tadimalaysiagazetta,in,national defense university malaysia emerged winneredition football league defeatingteam final ulm sport stadium bang brief tadimalaysiagazetta,0.0,0.933,0.067,0.128,positive
EkonomiRakyatMY,2022-07-05 02:47:00+00:00,2,Twitter Web App,lecturer of the faculty economics and management national university malaysia dr vaseline derma is teasing economists who love to talk about poverty elicit,in,lecturer faculty economics management national university malaysia dr vaseline derma teasing economist love talk poverty elicit,0.16,0.694,0.146,0.1531,negative
jawatannkosong,2022-07-04 11:13:02+00:00,8,Twitter Web App,employment from ulm national university of malaysia closing date for application on ,in,employment ulm national university malaysia closing date application ,0.0,1.0,0.0,0.0,neutral
TerjemahanAmino,2022-07-04 10:51:40+00:00,0,Twitter Web App,fourth contracted maxim secretariat from the national university of malaysiait has been announced that will be managed by university malaysia kelantan this year until as is transition year up secretaries are still managing what needed,in,fourth contracted maxim secretariat national university malaysiait announced managed university malaysia kelantan year transition year secretary still managing needed,0.0,1.0,0.0,0.0,neutral
Reenamuhamad,2022-07-04 07:35:32+00:00,0,Foursquare Swarm,missing malaysia national university of malaysia ulm in bang selangor,in,missing malaysia national university malaysia ulm bang selangor,0.196,0.804,0.0,-0.296,negative
ISIUKMofficial,2022-07-04 07:05:19+00:00,0,Twitter for Android,without tarbiyah restoration guaranteed and islamic study information university of malaysia session ltkisikmtatarbiyahisiukmunowaikunusiqambersamaangunummah,in,without tarbiyah restoration guaranteed islamic study information university malaysia session ltkisikmtatarbiyahisiukmunowaikunusiqambersamaangunummah,0.0,1.0,0.0,0.0,neutral
MIASAMalaysia,2022-07-04 04:28:35+00:00,0,Twitter Web App,where it was attended byparticipants under the supervision of final year students may business administration national university malaysia ulm,in,attended byparticipants supervision final year student may business administration national university malaysia ulm,0.0,1.0,0.0,0.0,neutral
univ_syiahkuala,2022-07-04 02:38:02+00:00,9,Twitter Web App,men english language education director skin uskpresented professor of and pedagogic innovation from the national university malaysia with postgraduate public lecture activities,in,men english language education director skin uskpresented professor pedagogic innovation national university malaysia postgraduate public lecture activity,0.0,0.89,0.11,0.3818,positive
rozali53,2022-07-03 01:35:52+00:00,2,Twitter Web App,subsequently the dip language and library council was established to strengthen national further followed by establishment of university malaysia ulmunfortunately all these efforts do not have overwhelming support parties,in,subsequently dip language library council established strengthen national followed establishment university malaysia ulmunfortunately effort overwhelming support party,0.068,0.782,0.15,0.4102,positive
MYSAagensi,2022-07-02 10:34:42+00:00,3,Twitter for Android,the malaysian space agency mysatelah attended exhibition in conjunction with science career and innovation fair scifair organized by student association of faculty technology national university malaysia onat ulm pusanikamay stem most,in,malaysian space agency mysatelah attended exhibition conjunction science career innovation fair scifair organized student association faculty technology national university malaysia onat ulm pusanikamay stem,0.0,0.855,0.145,0.5994,positive
FstUkm,2022-07-01 08:14:36+00:00,1,Twitter Web App,infografic new takes positive and covid positive cases conclusion in malaysia university,in,infografic new take positive covid positive case conclusion malaysia university,0.0,0.581,0.419,0.802,positive
kabroar,2022-07-01 06:49:26+00:00,0,Twitter for iPhone,variety virtual report from the bureau of sports and recreation aminuddin bake college national university malaysia will hold a live broadcast instagram for run draw all participants,in,variety virtual report bureau sport recreation aminuddin bake college national university malaysia hold live broadcast instagram run draw participant,0.0,1.0,0.0,0.0,neutral
ukmperdana,2022-06-29 10:16:46+00:00,0,Twitter for Android,each of division and leadership united states friendsnational university malaysia,in,division leadership united state friendsnational university malaysia,0.0,0.763,0.237,0.4215,positive
ukm_my,2022-06-29 06:54:27+00:00,3,Twitter Web App,around the closing ceremony and presentation of kssukm national university malaysiastaff championship prize haired by dato dr shed kamarudin he speak ulm registrarkssukm sports she ukmsharing,in,around closing ceremony presentation kssukm national university malaysiastaff championship prize haired dato dr shed kamarudin speak ulm registrarkssukm sport ukmsharing,0.0,0.795,0.205,0.7351,positive
emyliasyahirah,2022-06-28 22:21:12+00:00,0,Twitter for iPhone,can you guns help my sister please emboli face blows kisses kiss she a final year student of the national university malaysia psychology scholarship is conducting dissertation study entitled dimness personal sores psikologi president and individual life,in,gun help sister please embolus face blow kiss kiss final year student national university malaysia psychology scholarship conducting dissertation study entitled dimness personal sore psikologi president individual life,0.0,0.701,0.299,0.9042,positive
MOHEOfficial,2022-06-28 10:13:53+00:00,7,Twitter for iPhone,honorable appointment of implementation the achievements mark bill yb dark peri dr noraini ahead minister higher education haired ministrys development action meeting billat university kebangsaan malaysia ulm this afternoon,in,honorable appointment implementation achievement mark bill yb dark peri dr noraini ahead minister higher education haired ministry development action meeting billat university kebangsaan malaysia ulm afternoon,0.0,0.889,0.111,0.5423,positive
isnmalaysia,2022-06-28 07:08:27+00:00,4,Twitter for Android,welcome to isna total ofstudents from the rd year nutrition science program faculty health sciences national university malaysia ulm accompanied by a lecturer escort attended today for visit and learning session at isn sports centerteamisn,in,welcome isna total ofstudents rd year nutrition science program faculty health science national university malaysia ulm accompanied lecturer escort attended today visit learning session sport centerteamisn,0.0,0.917,0.083,0.4588,positive
MohdFaizalMusa1,2022-06-28 04:57:47+00:00,22,Twitter Web App,fighting racism with dr mood final bin mustresearch fellow institute of malay world and civilization university kebangsaan malaysia ukmdi slot macka click on the link under hfbmatsakau melawanrasuahism,in,fighting racism dr mood final bin mustresearch fellow institute malay world civilization university kebangsaan malaysia ukmdi slot macka click link hfbmatsakau melawanrasuahism,0.202,0.798,0.0,-0.765,negative
ukm_my,2022-06-27 03:46:00+00:00,2,Twitter for iPhone,the secretariat of seen aye youth volunteer program at national university malaysia ulm together with thing cm launched eayvp thailandtheme empowering volunteers in community development and poverty eradication,in,secretariat seen aye youth volunteer program national university malaysia ulm together thing cm launched eayvp thailandtheme empowering volunteer community development poverty eradication,0.107,0.844,0.049,-0.4215,negative
hmetromy,2022-06-26 12:30:01+00:00,5,Sprout Social,healthy consultant geriatric consultant faculty of medicine the national university malaysia doctor hauling mahadzir said children who understand raging process should encourage parents to engage in physical activity,in,healthy consultant geriatric consultant faculty medicine national university malaysia doctor hauling mahadzir said child understand raging process encourage parent engage physical activity,0.095,0.67,0.235,0.6124,positive
