User,Date_Created,Number_of_Likes,Source_of_Tweet,Tweet,Language,Tokenized_Tweet,Negative,Neutral,Positive,Compound,Sentiment
MYFJOfficial,2022-06-27 06:13:50+00:00,0,Twitter Web App,exclusive experience take socsomycareermohe tarikh june masa morningmorning sultan about salad library university put malaysia up roadsprang selangorutan,in,exclusive experience take socsomycareermohe tarikh june masa morningmorning sultan salad library university put malaysia roadsprang selangorutan,0.0,0.919,0.081,0.128,positive
jalaluddinalias,2022-06-27 02:14:28+00:00,2,Twitter for Android,congratulations to doctor ends nail mdeusol go soon ff nur azzalia kamaruzaman and oh wen day university of science malaysia sazlinda put malaysia medicine me lee from international medical imp,in,congratulation doctor end nail mdeusol go soon ff nur azzalia kamaruzaman oh wen day university science malaysia sazlinda put malaysia medicine lee international medical imp,0.0,0.807,0.193,0.7717,positive
bacotizen_,2022-06-26 15:44:36+00:00,1,Twitter for Android,universities outside of cava are better such as the university malay malaysian technology university boys science all far above indonesian in cava,in,university outside cava better university malay malaysian technology university boy science far indonesian cava,0.0,0.879,0.121,0.4404,positive
zlk69,2022-06-26 00:39:40+00:00,0,Twitter for iPhone,currently in terms of contact i can state the expected wavethe concern was not same as before vaccination said university put malaysia up public health specialist associate professor doctor marina man,in,currently term contact state expected wavethe concern vaccination said university put malaysia public health specialist associate professor doctor marina man,0.0,1.0,0.0,0.0,neutral
mpic_my,2022-06-24 07:02:26+00:00,0,Twitter for iPhone,counthe also witnessed the mon agreement memorandum of understanding between main industry and university put malaysia up for flood type fast peoples housing development project from biocompitwood products other materials,in,counthe also witnessed mon agreement memorandum understanding main industry university put malaysia flood type fast people housing development project biocompitwood product material,0.0,0.901,0.099,0.4939,positive
ucoptempe,2022-06-24 02:37:55+00:00,0,Twitter Web App,opportunities of await opportunities glossy face with smiling eyes emboli air selangor will be participating in the carnival program to up financial environment court competitionorganized by social safety malaysia collaboration university put malaysia,in,opportunity await opportunity glossy face smiling eye embolus air selangor participating carnival program financial environment court competitionorganized social safety malaysia collaboration university put malaysia,0.0,0.693,0.307,0.886,positive
UdaShafiq,2022-06-24 00:50:54+00:00,1,Twitter Web App,aid yarn about airjaw clinic video seriesspelling premises business name from englishtula tumour pm institute of islamic understanding malaysia and university put malaysia,in,aid yarn airjaw clinic video seriesspelling premise business name englishtula tumour pm institute islamic understanding malaysia university put malaysia,0.0,1.0,0.0,0.0,neutral
fikrahpahang,2022-06-22 15:44:57+00:00,0,Twitter for iPhone,the university of paying college foundation facade up signed a memorandum understanding you in academic research and ideas with university put malaysia up at hall,in,university paying college foundation facade signed memorandum understanding academic research idea university put malaysia hall,0.0,1.0,0.0,0.0,neutral
ZulAslam1,2022-06-22 11:49:36+00:00,0,Instagram,roll it emboli male leaves bolasepak university put malaysia,in,roll embolus male leaf bolasepak university put malaysia,0.0,1.0,0.0,0.0,neutral
ileadkbsmsia,2022-06-22 08:01:51+00:00,1,Twitter for Android,career cluster in collaboration with university put malaysia bintulu faraway camps organized the started economic generation seminar for youth say onat camps,in,career cluster collaboration university put malaysia bintulu faraway camp organized started economic generation seminar youth say onat camp,0.0,1.0,0.0,0.0,neutral
sitsalwa_,2022-06-21 09:37:45+00:00,1,Instagram,majority of the book on effectiveness implementing life assistancetogether with university put malaysia malaysian inland revenue board national budget office ministry finance,in,majority book effectiveness implementing life assistancetogether university put malaysia malaysian inland revenue board national budget office ministry finance,0.0,1.0,0.0,0.0,neutral
dnaimupm,2022-06-18 10:14:17+00:00,0,Twitter for iPhone,with all his respect kelantan state child welfare association znaim up would like to invite students from university put malaysia attend the annual general meeting session ,in,respect kelantan state child welfare association znaim would like invite student university put malaysia attend annual general meeting session ,0.0,0.762,0.238,0.7351,positive
UMonline,2022-06-17 01:46:23+00:00,1,WordPress.com,in fact this style of jumping is a bit dangerous because it can be mistaken for injurybut we will do our best training and science he said when met after up university malaysia athletic appreciation council ,in,fact style jumping bit dangerous mistaken injurybut best training science said met university malaysia athletic appreciation council ,0.127,0.703,0.17,0.4404,positive
suhaylafif,2022-06-16 02:33:41+00:00,0,Instagram,verbal emboli feelings emboli four higher leaves leaf tree fresh farm university put malaysia,in,verbal embolus feeling embolus four higher leaf leaf tree fresh farm university put malaysia,0.0,0.85,0.15,0.3182,positive
BhgPemakananKKM,2022-06-15 05:30:06+00:00,6,Twitter Web App,let us join facebook live nutritionistkkm on thursdayfor the topic of monitoring kiss not with nutritionist somberly as moderate andinvitation panel namely dr nurzalinda lecturer from university put malaysia and,in,let u join facebook live nutritionistkkm thursdayfor topic monitoring kiss nutritionist somberly moderate andinvitation panel namely dr nurzalinda lecturer university put malaysia,0.0,0.848,0.152,0.6124,positive
qayyimlopoh,2022-06-15 02:10:56+00:00,0,Foursquare,away is not a student from university put malaysia hum in sprang selangor,in,away student university put malaysia hum sprang selangor,0.0,1.0,0.0,0.0,neutral
onenewsmalaysia,2022-06-15 02:08:04+00:00,0,Twitter Web App,university put malaysia up continues to appreciate their athletes who have won at thesea gamesa total ofuniversity received incentive athletic councilonenews,in,university put malaysia continues appreciate athlete thesea gamesa total ofuniversity received incentive athletic councilonenews,0.0,0.669,0.331,0.836,positive
MechLabCREaTE,2022-06-14 12:38:36+00:00,7,Twitter for iPhone,adjustment meeting noand submission of jkrupm collaboration mon copy held at university put malaysia on ,in,adjustment meeting noand submission jkrupm collaboration mon copy held university put malaysia ,0.0,1.0,0.0,0.0,neutral
PMIUPM,2022-06-14 11:35:44+00:00,0,Twitter for Android,such as the following rulingdatesunday emboli clock bell timepm school emboli pus development council serumpun college university put malaysia nasi pakaisopan amp laura,in,following rulingdatesunday embolus clock bell timepm school embolus pu development council serumpun college university put malaysia nasi pakaisopan amp laura,0.0,1.0,0.0,0.0,neutral
KanWorkOfficial,2022-06-12 14:52:05+00:00,0,Instagram,kanwork attended the prime lecture program and launch of al ahead foundation onat baby rashdan auditoriums university put malaysiaworkworkworkkansersupport,in,kanwork attended prime lecture program launch al ahead foundation onat baby rashdan auditorium university put malaysiaworkworkworkkansersupport,0.0,1.0,0.0,0.0,neutral
UpmPenyayang,2022-06-12 12:27:28+00:00,0,Twitter for iPhone,the emboli round university of malaysia student representative program held a visit to kazan al fikrah care center on ,in,embolus round university malaysia student representative program held visit kazan al fikrah care center ,0.0,0.842,0.158,0.4939,positive
UpmPenyayang,2022-06-10 12:47:41+00:00,0,Twitter for iPhone,the emboli of round round annual grand understanding assalamualaikum law and peaceup charity club will hold up general meetingcircular calendar embolilawton facebook live university put malaysia club,in,embolus round round annual grand understanding assalamualaikum law peaceup charity club hold general meetingcircular calendar embolilawton facebook live university put malaysia club,0.0,0.812,0.188,0.7003,positive
utusanborneo,2022-06-10 00:13:13+00:00,0,Twitter for Android,university put malaysia up has jumpedsteps to be ranged in the top twentythree universities world is university bankingsaid vicechancellor professor dark dr mood roman sullivan,in,university put malaysia jumpedsteps ranged top twentythree university world university bankingsaid vicechancellor professor dark dr mood roman sullivan,0.0,0.93,0.07,0.2023,positive
Media_Selangor,2022-06-09 11:15:41+00:00,3,Hootsuite Inc.,university put malaysia up jumpedsteps to be ranged in the top twentythree universities world is university banking ,in,university put malaysia jumpedsteps ranged top twentythree university world university banking ,0.0,0.899,0.101,0.2023,positive
TVPertiwi_MY,2022-06-09 07:11:24+00:00,0,Twitter Web App,according to experts from the medical research institute oh came see him on wednesday and he is schedule meet with skin pathologists university put malaysia thursday,in,according expert medical research institute oh came see wednesday schedule meet skin pathologist university put malaysia thursday,0.0,1.0,0.0,0.0,neutral
MPPUPMofficial,2022-06-09 05:53:45+00:00,3,Twitter for iPhone, junepm up pp information tahniah university of the malaysiaysiaassalamualaikum wet peace salute we love upup sessionwould like to congratulate all residents,in, junepm pp information tahniah university malaysiaysiaassalamualaikum wet peace salute love upup sessionwould like congratulate resident,0.0,0.559,0.441,0.9246,positive
KKJelebuIPTA,2022-06-09 02:30:59+00:00,0,Twitter for Android, tuesdayscientific visit for field work mpu malaysia studies to the museum of malay heritagefaculty modern languages and communication university put bashful ran complex putrajaya ,in, tuesdayscientific visit field work mpu malaysia study museum malay heritagefaculty modern language communication university put bashful ran complex putrajaya ,0.046,0.954,0.0,-0.0258,negative
UPMLibrary,2022-06-08 06:10:40+00:00,0,Twitter Web App,let us participate in theinternational archives day celebration activities of university put malaysiarun for any questions please contact ms norhazura hannah ator emailnorhazuraedmy,in,let u participate theinternational archive day celebration activity university put malaysiarun question please contact m norhazura hannah ator emailnorhazuraedmy,0.0,0.905,0.095,0.3182,positive
pam_architect,2022-06-07 16:45:10+00:00,1,Twitter for Android,organized by university put malaysia upmsupported organization malaysian kite am education committeeinfrastructure university tula tumour iuklicomos malaysia,in,organized university put malaysia upmsupported organization malaysian kite education committeeinfrastructure university tula tumour iuklicomos malaysia,0.0,1.0,0.0,0.0,neutral
mpob_tweets,2022-06-07 08:19:27+00:00,2,Twitter for Android,bangimpob today organized the mpobupm technical seminarin collaboration with university put malaysiastudents are given interesting exposure from side of research and development conducted at mob headquarters,in,bangimpob today organized mpobupm technical seminarin collaboration university put malaysiastudents given interesting exposure side research development conducted mob headquarters,0.0,0.903,0.097,0.4019,positive
mpic_my,2022-06-07 07:54:47+00:00,0,Twitter for iPhone,countin collaboration with university put malaysia faculty of agriculturefull statement,in,countin collaboration university put malaysia faculty agriculturefull statement,0.0,1.0,0.0,0.0,neutral
IMedikPusat,2022-06-06 02:26:34+00:00,1,Twitter for iPhone,dr air bin sharp for successfully obtaining a master of psychiatric medicine from university put malaysia,in,dr air bin sharp successfully obtaining master psychiatric medicine university put malaysia,0.0,0.814,0.186,0.4939,positive
MPPUPMofficial,2022-06-04 17:35:19+00:00,0,Twitter for iPhone, juneam up pp country quality induction of the university malaysia session assalamualaikum peace peace be upon us up,in, juneam pp country quality induction university malaysia session assalamualaikum peace peace upon u,0.0,0.696,0.304,0.7906,positive
empayarkerjaya,2022-06-03 02:59:16+00:00,0,Twitter for iPhone,hum university of malaysia student hospital empty officer emboli pushkin no resume applying for workget here with freeebook secret tips interviews overvacancies buttons down,in,hum university malaysia student hospital empty officer embolus pushkin resume applying workget freeebook secret tip interview overvacancies button,0.154,0.846,0.0,-0.4588,negative
dnaimupm,2022-06-01 06:36:59+00:00,0,Twitter for iPhone,kelantan native welfare association znaim up would like to wish the kaamatan and away day all malaysians in sarah faraway especially university put malaysia students,in,kelantan native welfare association znaim would like wish kaamatan away day malaysian sarah faraway especially university put malaysia student,0.0,0.816,0.184,0.6369,positive
Canselorian,2022-05-31 10:59:12+00:00,2,Twitter for iPhone,assalamualaikum and peaceit is a pleasure to be informed that mrs marina ismail ms ink rosniwati have begun serving as head of fellow deputy at the chancellor college university put malaysia from ,in,assalamualaikum peaceit pleasure informed mr marina ismail m ink rosniwati begun serving head fellow deputy chancellor college university put malaysia ,0.0,0.89,0.11,0.5719,positive
BernamaTV,2022-05-31 03:26:30+00:00,0,Twitter Web App,in addition to coinciding with the countrys rising inflation rateuniversity of malaysia faculty agriculture professor prof dark dr mad nasi shamsudin,in,addition coinciding country rising inflation rateuniversity malaysia faculty agriculture professor prof dark dr mad nasi shamsudin,0.138,0.862,0.0,-0.4939,negative
BernamaTV,2022-05-30 09:28:31+00:00,1,Twitter Web App,up university put malaysia calumny relations center in collaboration with papa association today handed over lawton donations to those need including a disabled student,in,university put malaysia calumny relation center collaboration papa association today handed lawton donation need including disabled student,0.0,1.0,0.0,0.0,neutral
putrafm907,2022-05-30 03:13:39+00:00,0,Twitter for iPhone,call language competence development center university put malaysia will host organ courses open to allregistration links please refer the posters included for more information,in,call language competence development center university put malaysia host organ course open allregistration link please refer poster included information,0.0,0.909,0.091,0.3182,positive
Media_Selangor,2022-05-30 02:24:21+00:00,3,Hootsuite Inc.,with experience as a state coordinate sincetax degree holders from university put malaysia up have no problem serving the people,in,experience state coordinate sincetax degree holder university put malaysia problem serving people,0.224,0.776,0.0,-0.5994,negative
resume_malaya,2022-05-29 07:45:23+00:00,0,Twitter Web App,empty position at university put malaysia upcontraklokasiselangordate academic officer close mohon now,in,empty position university put malaysia upcontraklokasiselangordate academic officer close mohon,0.141,0.859,0.0,-0.2023,negative
kwp_my,2022-05-27 04:15:00+00:00,9,Twitter Web App,onthe insane soft development club university put malaysia veiled pp sustainable project andpredict community gardens was adopted in collaboration with up pp student volunteer foundationproject,in,onthe insane soft development club university put malaysia veiled pp sustainable project andpredict community garden adopted collaboration pp student volunteer foundationproject,0.101,0.899,0.0,-0.4019,negative
safri_shaha,2022-05-26 15:35:46+00:00,7,Twitter for iPhone,interested in knowing how to make a song can join my student program from university put malaysia collaboration with london sent and mamma air jahari as an aryideen friendly panelmore information is poster or do me,in,interested knowing make song join student program university put malaysia collaboration london sent mamma air jahari aryideen friendly panelmore information poster,0.0,0.798,0.202,0.7964,positive
safri_shaha,2022-05-26 15:31:14+00:00,17,Twitter for iPhone,for anyone who is talented enough to create a song can participate in program organized by my students from university put malaysia collaboration with london sent and mamma air jaharithere are prizes certificates providedmore information scan or codes poster or do,in,anyone talented enough create song participate program organized student university put malaysia collaboration london sent mamma air jaharithere prize certificate providedmore information scan code poster,0.0,0.815,0.185,0.8126,positive
resume_malaya,2022-05-26 02:33:12+00:00,0,Twitter Web App,empty position of university put malaysia upud specialist medical officerperubatan officerupdate close nurse more information,in,empty position university put malaysia upud specialist medical officerperubatan officerupdate close nurse information,0.114,0.886,0.0,-0.2023,negative
TVPertiwi_MY,2022-05-26 02:25:55+00:00,0,Twitter Web App,follow the bringing with associate professor of this ha law doctor head road safety research center university put malaysia up in dimension show live on thursday atof the clock indigenous to,in,follow bringing associate professor ha law doctor head road safety research center university put malaysia dimension show live thursday atof clock indigenous,0.0,0.839,0.161,0.6757,positive
hmetromy,2022-05-25 07:37:43+00:00,3,Sprout Social,kualalumpur director of university put malaysia plantation studies up professor doctor shaufique fsidique said so far more thanpercent closed chicken farm companies have been operating in the country,in,kualalumpur director university put malaysia plantation study professor doctor shaufique fsidique said far thanpercent closed chicken farm company operating country,0.0,1.0,0.0,0.0,neutral
empayarkerjaya,2022-05-24 12:09:44+00:00,1,Twitter for iPhone,recent empty position at university put malaysia upmrujuk advertising is under review and urgently onlineud specialist medical officergrade officer udgrade u nurseassistant dietetic science officer,in,recent empty position university put malaysia upmrujuk advertising review urgently onlineud specialist medical officergrade officer udgrade u nurseassistant dietetic science officer,0.073,0.927,0.0,-0.2023,negative
ikmfikesump,2022-05-24 06:01:53+00:00,1,Twitter Web App,university put malaysia semi smelter exchange program,in,university put malaysia semi smelter exchange program,0.0,1.0,0.0,0.0,neutral
tv1_rtm,2022-05-24 05:00:00+00:00,0,TweetDeck,big malaysiafood crisis ready for uswith profmarya dr juwaidah sharifuddin deputy dean of student affairs and calumny the faculty agriculture university put atpm on rtklik to,in,big malaysiafood crisis ready uswith profmarya dr juwaidah sharifuddin deputy dean student affair calumny faculty agriculture university put atpm rtklik,0.134,0.784,0.082,-0.3818,negative
k10upm,2022-05-23 04:24:44+00:00,0,Twitter for Android,emboli mobile phone with arrow man safwansekian thank youapart connected connectedmpk college representative ten session universiti put malaysia,in,embolus mobile phone arrow man safwansekian thank youapart connected connectedmpk college representative ten session universiti put malaysia,0.0,0.872,0.128,0.3612,positive
penyelamatlebah,2022-05-19 16:04:22+00:00,3,Twitter for Android,happy world bee daywhat was our activity this yeartoday we attended the exhibition in conjunction with dayat university put malaysiaplease share klisbuzzing worldbeeday hashtag fence,in,happy world bee daywhat activity yeartoday attended exhibition conjunction dayat university put malaysiaplease share klisbuzzing worldbeeday hashtag fence,0.0,0.796,0.204,0.7096,positive
Media_Selangor,2022-05-19 02:29:00+00:00,0,Hootsuite Inc.,dato enter bear handed over rm to up university put malaysia student nur fakhirah zulfikar al at a ceremony in his office on tuesday,in,dato enter bear handed rm university put malaysia student nur fakhirah zulfikar al ceremony office tuesday,0.0,1.0,0.0,0.0,neutral
k10upm,2022-05-19 02:25:27+00:00,0,Twitter for Android,for any questions please contact emboli mobile phone with arrow sofa muazsekian thank youapart connected connectedmpk college representative ten session universiti put malaysia,in,question please contact embolus mobile phone arrow sofa muazsekian thank youapart connected connectedmpk college representative ten session universiti put malaysia,0.0,0.814,0.186,0.5859,positive
JBS_Negara,2022-05-19 00:16:11+00:00,4,Twitter for iPhone,just attends kvass national youth day programheld at sultan alaeddin salesman shah college university put malaysia directorgeneral mr mood azhari mohammad attended the launch of program,in,attends kvass national youth day programheld sultan alaeddin salesman shah college university put malaysia directorgeneral mr mood azhari mohammad attended launch program,0.0,1.0,0.0,0.0,neutral
Media_Selangor,2022-05-17 08:48:49+00:00,1,Twitter for Android,university put malaysia up plantedgutta percha trees in conjunction with telecommunication day and world transformation communityat but exit pp agricultural center sprang today,in,university put malaysia plantedgutta percha tree conjunction telecommunication day world transformation communityat exit pp agricultural center sprang today,0.0,1.0,0.0,0.0,neutral
UMonline,2022-05-17 07:37:04+00:00,1,WordPress.com,the ministry of higher education has appointed profdr ism arid ismail is deputy vice chancellor academic and international university put malaysia up for a threeyear period effective fromtoreplacing ,in,ministry higher education appointed profdr ism arid ismail deputy vice chancellor academic international university put malaysia threeyear period effective fromtoreplacing ,0.0,0.893,0.107,0.4767,positive
m_dateline,2022-05-17 04:19:02+00:00,0,dlvr.it,following a post few days ago farm freshs at university put malaysia up was given free admission today fresh himself appeared to explain the truthfarm informed me thatmalaysiadatelina,in,following post day ago farm freshs university put malaysia given free admission today fresh appeared explain truthfarm informed thatmalaysiadatelina,0.0,0.817,0.183,0.6808,positive
Canselorian,2022-05-16 08:35:17+00:00,0,Twitter for iPhone,datemaymedium overseas participation large orange diamond emboli all university put malaysia students are invited to participate and enliven the programthank you,in,datemaymedium overseas participation large orange diamond embolus university put malaysia student invited participate enliven programthank,0.0,0.893,0.107,0.34,positive
Canselorian,2022-05-16 08:12:54+00:00,0,Twitter for iPhone,emboli diamond big open to all university put malaysia studentslarge orange emboli national merit is providedemboli phone recipient any further questions can be reached by ainasekian thank you,in,embolus diamond big open university put malaysia studentslarge orange embolus national merit providedemboli phone recipient question reached ainasekian thank,0.0,0.725,0.275,0.7964,positive
MPPUPMofficial,2022-05-13 09:17:53+00:00,3,Twitter for iPhone, melpm up pp information mation but the university of malaysia for sea success hand vienna,in, melpm pp information mation university malaysia sea success hand vienna,0.0,0.582,0.418,0.8847,positive
UPMLibrary,2022-05-13 01:49:11+00:00,0,Twitter Web App,we invite all university of malaysia students staff and calumny to participate in this competitionprizes certificates participation are available the dinnersthe terms essay writing competition can be referred poster,in,invite university malaysia student staff calumny participate competitionprizes certificate participation available dinnersthe term essay writing competition referred poster,0.0,0.946,0.054,0.1531,positive
UPMLibrary,2022-05-11 01:16:45+00:00,0,Twitter Web App,to all students staff and calumny of university put malaysia participate in this competitionprizes certificates participation are available the dinnersthe terms essay writing competition can be referred posterparticipation sent through,in,student staff calumny university put malaysia participate competitionprizes certificate participation available dinnersthe term essay writing competition referred posterparticipation sent,0.0,1.0,0.0,0.0,neutral
Canselorian,2022-05-10 04:31:05+00:00,0,Twitter for iPhone,students have the opportunity to explore chancellor college and add knowledge about university put malaysia upthe details of competition are as follows,in,student opportunity explore chancellor college add knowledge university put malaysia upthe detail competition follows,0.0,0.882,0.118,0.4215,positive
hpupm,2022-05-10 01:44:38+00:00,9,Twitter for iPhone,press of malaysia universityme gout should not be overlooked by dr muhammad fig ahead anna up teachers hospital medical officer,in,press malaysia universityme gout overlooked dr muhammad fig ahead anna teacher hospital medical officer,0.0,0.946,0.054,0.0191,positive
hpupm,2022-05-10 01:44:14+00:00,8,Twitter for iPhone,press of the university malaysiametips for healthy eating during daily raysjazlina syahrul dietetic officer up teachers hospital,in,press university malaysiametips healthy eating daily raysjazlina syahrul dietetic officer teacher hospital,0.0,0.856,0.144,0.4019,positive
hpupm,2022-05-10 01:43:16+00:00,0,Twitter for iPhone,press of the white right malaysiaapril awationtypes illnesses during daily news dr no ooh than endocrinologist and barakatun risk mood eusol dietetic specialist up teachers hospital,in,press white right malaysiaapril awationtypes illness daily news dr ooh endocrinologist barakatun risk mood eusol dietetic specialist teacher hospital,0.246,0.754,0.0,-0.7579,negative
Arbirage,2022-05-07 08:46:42+00:00,0,Twitter Web App,and pay festival sponsor with long ha cultural arts society of university put malaysiaupm,in,pay festival sponsor long ha cultural art society university put malaysiaupm,0.078,0.611,0.311,0.6369,positive
k10upm,2022-05-06 02:47:53+00:00,0,Twitter for Android,ten college residents are proud of your effortspresident between may representative council session universiti put malaysiafollow further announcements follow up like and share on instagramtwitter,in,ten college resident proud effortspresident may representative council session universiti put malaysiafollow announcement follow like share instagramtwitter,0.0,0.738,0.262,0.7783,positive
HesaUpm,2022-05-02 15:06:11+00:00,0,Twitter for iPhone,glorious emboli government aidilfitri may hair and latin human colony students association he would like to wish muslin a happy hair rays all muslin especially university put malaysia start day for after,in,glorious embolus government aidilfitri may hair latin human colony student association would like wish muslin happy hair ray muslin especially university put malaysia start day,0.0,0.673,0.327,0.9201,positive
Canselorian,2022-05-02 07:09:24+00:00,0,Twitter for iPhone,glorious emboli everything aidilfitri glowing assalamualaikum and goodbyall residents of the chancellor college university put malaysia congratulated aidilfitri h for all muslin who celebrated this festival,in,glorious embolus everything aidilfitri glowing assalamualaikum goodbyall resident chancellor college university put malaysia congratulated aidilfitri h muslin celebrated festival,0.0,0.654,0.346,0.9127,positive
Bear_Uang89,2022-04-29 13:35:55+00:00,1,Twitter for Android,thmasjid university put malaysia,in,thmasjid university put malaysia,0.0,1.0,0.0,0.0,neutral
drabdlatiff,2022-04-28 10:35:57+00:00,0,Twitter for Android,bad is a bumiputera owned company bionexus status that specialized in highteach healthcarebad specialization focused on the commercialization of livestock vaccines as result strategic partnerships with university put malaysia,in,bad bumiputera owned company bionexus status specialized highteach healthcarebad specialization focused commercialization livestock vaccine result strategic partnership university put malaysia,0.109,0.81,0.081,-0.2263,negative
drabdlatiff,2022-04-28 10:35:56+00:00,1,Twitter for Android,around the visit session to office of bioangle sacs son bed bad at made technology center university put malaysia which is also accompanied by teraju management team and line,in,around visit session office bioangle sac son bed bad made technology center university put malaysia also accompanied teraju management team line,0.111,0.889,0.0,-0.5423,negative
ARCentreUPM,2022-04-28 04:06:55+00:00,1,Twitter for Android,the commission of community alumniassalamualaikum and peace peace chapter students sa ambassador in collaboration with university put malaysia calumny association papa welcomes all up to buy exclusive calumny,in,commission community alumniassalamualaikum peace peace chapter student sa ambassador collaboration university put malaysia calumny association papa welcome buy exclusive calumny,0.0,0.682,0.318,0.8807,positive
susdenMY,2022-04-28 03:30:32+00:00,0,Twitter for Android,aquaculture basic course at green park hotel temerloh by doctor anne christians senior lecturer department faculty of agriculture university put malaysia program the parliamentary party rental group lestariappgmsdg development goals,in,aquaculture basic course green park hotel temerloh doctor anne christian senior lecturer department faculty agriculture university put malaysia program parliamentary party rental group lestariappgmsdg development goal,0.0,0.915,0.085,0.4019,positive
ARCentreUPM,2022-04-27 06:27:26+00:00,0,Twitter for Android, april isnin armadahpenyerahan contribution of musaadah programtartar mahabbahto orphans and anna students sir sprang skin national schooluniversity put malaysia,in, april isnin armadahpenyerahan contribution musaadah programtartar mahabbahto orphan anna student sir sprang skin national schooluniversity put malaysia,0.0,1.0,0.0,0.0,neutral
STANDARDS_MY,2022-04-27 03:53:02+00:00,0,Twitter for iPhone,the department of standard malaysiailya armada program was held onat saber axis tower hallthe talk entitled month victory presented by yesprofmarya dr mood sunk bin lothman lecturer university put and,in,department standard malaysiailya armada program held onat saber axis tower hallthe talk entitled month victory presented yesprofmarya dr mood sunk bin lothman lecturer university put,0.0,0.932,0.068,0.2732,positive
empayarkerjaya,2022-04-26 02:55:08+00:00,1,Twitter for iPhone,empty position of university put malaysia up emboli pushkin no resume is required to apply for workget here with freeebook secret tips and interview tipsclick linkovervacancies buttons down,in,empty position university put malaysia embolus pushkin resume required apply workget freeebook secret tip interview tipsclick linkovervacancies button,0.133,0.867,0.0,-0.4588,negative
FitriRazak14,2022-04-26 01:25:35+00:00,0,Twitter Web App, the identitybranding of university put malaysia infrastructure university tula lumpur malaysia,in, identitybranding university put malaysia infrastructure university tula lumpur malaysia,0.0,1.0,0.0,0.0,neutral
yosh_selangor,2022-04-24 05:11:49+00:00,3,Twitter for iPhone,we tour many universities know exactly this weeknot to be missed is university put malaysia upwe distributedpacks of situ food students in conjunction with after meg up its fun share your sustenance others emboli smiling heart,in,tour many university know exactly weeknot missed university put malaysia upwe distributedpacks situ food student conjunction meg fun share sustenance others embolus smiling heart,0.052,0.749,0.199,0.743,positive
ARCentreUPM,2022-04-23 15:10:52+00:00,0,Twitter for Android,up calumny relations center would like to congratulate the blessed profdr ism arid ismail a grade for his appointment as deputy vicechancellor of academic international university put malaysia effective ,in,calumny relation center would like congratulate blessed profdr ism arid ismail grade appointment deputy vicechancellor academic international university put malaysia effective ,0.0,0.654,0.346,0.9136,positive
SenatorRasAdiba,2022-04-22 07:23:14+00:00,2,Twitter for Android,the thoughtful partnership i hope will help in communication at workthank you university put malaysia for inviting meuniversitiputramalaysiaupm,in,thoughtful partnership hope help communication workthank university put malaysia inviting meuniversitiputramalaysiaupm,0.0,0.553,0.447,0.8591,positive
putrafm907,2022-04-22 05:40:47+00:00,0,Twitter for iPhone,around the atmosphere of planting activities tree in conjunction with earth day celebrationuniversity put malaysia up organized by faculty modern languages and communication folk located at heritage sitemalay museum later box block c ,in,around atmosphere planting activity tree conjunction earth day celebrationuniversity put malaysia organized faculty modern language communication folk located heritage sitemalay museum later box block c ,0.086,0.914,0.0,-0.4404,negative
theofficialadli,2022-04-21 14:33:22+00:00,1,Instagram,thankful today is breaking with the smartsaham team at up fresh farmthank you mr ami canal for dealing heris slamringgitfresh farm of university put malaysia,in,thankful today breaking smartsaham team fresh farmthank mr ami canal dealing heris slamringgitfresh farm university put malaysia,0.0,0.793,0.207,0.7184,positive
ARCentreUPM,2022-04-21 12:01:54+00:00,0,Twitter for Android,after meg put calls to all university malaysia residents especially calumny who miss the atmosphere on this green campstheprogram will be organized by heap affairs entity in conjunction with ups with anniversary,in,meg put call university malaysia resident especially calumny miss atmosphere green campstheprogram organized heap affair entity conjunction ups anniversary,0.057,0.943,0.0,-0.2177,negative
bernamaradio,2022-04-20 00:36:58+00:00,1,Twitter Web App,phase transition to endemic not time defeat with profassociate doctor marina man epidemiological and biostatic public health specialist university put malaysia up,in,phase transition endemic time defeat profassociate doctor marina man epidemiological biostatic public health specialist university put malaysia,0.0,0.894,0.106,0.357,positive
Canselorian,2022-04-17 08:14:27+00:00,0,Twitter for iPhone,onptptn national higher education fund in collaboration with university put malaysia distributedpulp powders an estimatedcontainer per student at up residential college,in,onptptn national higher education fund collaboration university put malaysia distributedpulp powder estimatedcontainer per student residential college,0.0,1.0,0.0,0.0,neutral
aeynahhh,2022-04-17 03:13:27+00:00,0,Twitter for Android,assalamualaikum wlaterand peacei door anna najihah into mood jailfinal year students with a bachelor of landscape architecture from the from faculty design and university put malaysia up,in,assalamualaikum wlaterand peacei door anna najihah mood jailfinal year student bachelor landscape architecture faculty design university put malaysia,0.0,1.0,0.0,0.0,neutral
zackwan2118,2022-04-16 15:15:19+00:00,0,Twitter for Android,tuesday j,in,tuesday j,0.0,1.0,0.0,0.0,neutral
adamidyrazlan,2022-04-15 19:07:03+00:00,0,Instagram,thank god it hasit is overnow this kind of receipt is eh hatauniversity put malaysia teaching hospital,in,thank god hasit overnow kind receipt eh hatauniversity put malaysia teaching hospital,0.0,0.765,0.235,0.5574,positive
Canselorian,2022-04-15 08:03:02+00:00,0,Twitter for iPhone,participation dateemboli busts in silhouette open to all university put malaysia students bookmark emboli university merit and esijil are available participantsemboli trophies cash prizes await you,in,participation dateemboli bust silhouette open university put malaysia student bookmark embolus university merit esijil available participantsemboli trophy cash prize await,0.0,0.762,0.238,0.7351,positive
