User,Date_Created,Number_of_Likes,Source_of_Tweet,Tweet,Language,Tokenized_Tweet,Negative,Neutral,Positive,Compound,Sentiment
owlvin_ng,2022-04-21 04:18:43+00:00,9,Twitter for iPhone,anna know about clinical psychology come listen to elise chum register quick sunwayuniversity psychology sunumedlifesc clinicalpsychology,en,anna know clinical psychology come listen elise chum register quick sunwayuniversity psychology sunumedlifesc clinicalpsychology,0.0,1.0,0.0,0.0,neutral
hdhaikal11,2022-04-21 04:14:47+00:00,0,Twitter Web App,sunday pyramid wagon college university international school go go lake avenue south quay menard sunday but that connect to both let and tm the first gordon rams bar amp drill outside up,en,sunday pyramid wagon college university international school go go lake avenue south quay menard sunday connect let tm first gordon ram bar amp drill outside,0.0,1.0,0.0,0.0,neutral
SunwayU,2022-04-18 11:30:00+00:00,3,Twitter Web App,null alquran is observed by muslin during the holy month of armada to remember beginning revelation ran prophet muhammadwe at sunday university wish all muslin students and staff a safe blessed observance this armada slam alquran,en,null alquran observed muslin holy month armada remember beginning revelation ran prophet muhammadwe sunday university wish muslin student staff safe blessed observance armada slam alquran,0.06,0.719,0.22,0.7845,positive
SunwayU,2022-04-18 02:00:01+00:00,1,Twitter Web App,join us at the coming sunday talk careers in nursing grasp this opportunity to gain valuable insight about career pathway nursing from our guest speaker professor dr khatijah him abdullah university schoolrep today,en,join u coming sunday talk career nursing grasp opportunity gain valuable insight career pathway nursing guest speaker professor dr khatijah abdullah university schoolrep today,0.0,0.708,0.292,0.899,positive
LKaptain,2022-04-17 09:31:01+00:00,7,Twitter for iPhone,with can calumny n diana leein tula tumour malaysia last week she is finishing her thesisfor a ma creative media proud denver cudenvercam mess musicbusiness cudenverglobaleducation sunwayuniversity,en,calumny n diana leein tula tumour malaysia last week finishing thesisfor creative medium proud denver cudenvercam mess musicbusiness cudenverglobaleducation sunwayuniversity,0.082,0.721,0.197,0.5423,positive
gomdosells,2022-04-17 08:43:26+00:00,0,Twitter for iPhone,speechballoon gomdoupdatespostage again tomorrowwednesday meet up availablesunway university,en,speechballoon gomdoupdatespostage tomorrowwednesday meet availablesunway university,0.0,1.0,0.0,0.0,neutral
desmondfocus,2022-04-17 02:33:35+00:00,0,Twitter Web App,good day coming event as guest securing class organised by sunday university ask club for full detail log in below link,en,good day coming event guest securing class organised sunday university ask club full detail log link,0.0,0.785,0.215,0.6369,positive
SunwayU,2022-04-16 02:00:00+00:00,1,Twitter Web App,sunday university school of engineering and technology presents locally recognised degrees accredited by the board engineers malaysia enabling graduates to perform professional services around worldenquire today at,en,sunday university school engineering technology present locally recognised degree accredited board engineer malaysia enabling graduate perform professional service around worldenquire today,0.0,1.0,0.0,0.0,neutral
aicheutpsc,2022-04-13 02:08:36+00:00,0,Twitter Web App,aicheutpsc cordially invites all students of up up and sunday university to participate in this poster design competition show us your creativity art skill through expressing love towards nature our mother earth paintbrushsparklingheartregistration is free,en,aicheutpsc cordially invite student sunday university participate poster design competition show u creativity art skill expressing love towards nature mother earth paintbrushsparklingheartregistration free,0.0,0.76,0.24,0.8779,positive
PentlandCentre,2022-04-12 09:48:30+00:00,2,Twitter Web App,great to seen this panelthis will be a really interesting event with sunwayuniversity dont forget register,en,great seen panelthis really interesting event sunwayuniversity dont forget register,0.0,0.578,0.422,0.8298,positive
ArRidhaRazak,2022-04-12 06:46:27+00:00,39,Twitter for iPhone,special guided tour for sunday university students at human hangs… pent gap becakap time past ni…,en,special guided tour sunday university student human hang pent gap becakap time past ni ,0.0,0.847,0.153,0.4019,positive
aicheutpsc,2022-04-12 02:00:20+00:00,0,Twitter Web App,all students of up up and sunday university are welcome to participate in this quit competition showcase your knowledge nature the environment our mother earth nerdfaceregistration is free,en,student sunday university welcome participate quit competition showcase knowledge nature environment mother earth nerdfaceregistration free,0.0,0.805,0.195,0.743,positive
aicheutpsc,2022-04-12 02:00:19+00:00,0,Twitter Web App,sparklesgreetings from aicheutpscsparklesit is an honour to announce aicheutpscs collaboration with the planet prodigy university malay and sunday environmental society university in holding 𝐄𝐚𝐫𝐭𝐡 𝐃𝐚𝐲 𝐐𝐮𝐢𝐳 𝐂𝐨𝐦𝐩𝐞𝐭𝐢𝐭𝐢𝐨𝐧 globeshowingAsiaAustraliabrain,en,sparklesgreetings aicheutpscsparklesit honour announce aicheutpscs collaboration planet prodigy university malay sunday environmental society university holding 𝐄𝐚𝐫𝐭𝐡 𝐃𝐚𝐲 𝐐𝐮𝐢𝐳 𝐂𝐨𝐦𝐩𝐞𝐭𝐢𝐭𝐢𝐨𝐧 globeshowingAsiaAustraliabrain,0.0,0.879,0.121,0.5719,positive
ngbenglean,2022-04-11 03:19:30+00:00,3,Twitter Web App,ambassador of rumania to asia he mrs ninety barbulescu congratulated sunday university for its commitment sustainability effortcampuswithaconscience,en,ambassador rumania asia mr ninety barbulescu congratulated sunday university commitment sustainability effortcampuswithaconscience,0.0,0.86,0.14,0.3818,positive
Veronic71924803,2022-04-10 03:23:39+00:00,0,Twitter for Android,penjana capital and sunday university through innovation laws launched malaysias first venture capital talent development programme,en,penjana capital sunday university innovation law launched malaysia first venture capital talent development programme,0.0,0.653,0.347,0.7096,positive
ppiplproject,2022-04-08 14:14:40+00:00,14,Twitter Web App,ours a speaker in the panel singleuseplastics way forward organised by sunwayuniversity and am up time april ndthis is room events registerearthday pipe,en,speaker panel singleuseplastics way forward organised sunwayuniversity time april ndthis room event registerearthday pipe,0.0,1.0,0.0,0.0,neutral
MariaMalissa,2022-04-08 05:49:20+00:00,1,Twitter for Android,first workshop with dr nail and her teamgsd hearing towards shops publications sieqa under the advice of our very own registrar ms being lean sunwayuniversity timetomoveup,en,first workshop dr nail teamgsd hearing towards shop publication sieqa advice registrar m lean sunwayuniversity timetomoveup,0.0,1.0,0.0,0.0,neutral
SunwayU,2022-04-08 01:44:37+00:00,2,Twitter Web App,were proud to announce that sunday university has been named as one of the worlds top universities for studysubjects in is world banking by subject were humbled this extraordinary achievement and grateful support all sunwayians,en,proud announce sunday university named one world top university studysubjects world banking subject humbled extraordinary achievement grateful support sunwayians,0.0,0.745,0.255,0.8625,positive
GulfTimes_QATAR,2022-04-07 08:44:57+00:00,0,Twitter Web App,sunday university is a leading malaysian private universityjoin our counsellor on th aprilfriday between pmpm getto learn more about the and programmepre registration link as belowsunwaycollege,en,sunday university leading malaysian private universityjoin counsellor th aprilfriday pmpm getto learn programmepre registration link belowsunwaycollege,0.0,1.0,0.0,0.0,neutral
BusinessTodayM1,2022-04-07 08:35:10+00:00,0,WordPress.com,penjana capital amp sunday university launched malaysias venture capital talent programme,en,penjana capital amp sunday university launched malaysia venture capital talent programme,0.0,0.677,0.323,0.5106,positive
ACSMalaysiaChap,2022-04-07 04:18:27+00:00,1,Twitter Web App,our earth daycelebration continues on and april with an exciting forum single use plastic the way forward fearing speakers from among chapter member sunday university andfor more details registration,en,earth daycelebration continues april exciting forum single use plastic way forward fearing speaker among chapter member sunday university andfor detail registration,0.109,0.796,0.094,-0.128,negative
qjoe07,2022-04-07 03:17:35+00:00,0,Twitter for Android,to those who study in nursing at the following university list kindly answer questionnaire please‌masha university‌sunday university‌ms‌imp‌out‌rams some derby healthcare college,en,study nursing following university list kindly answer questionnaire please masha university sunday university m imp ram derby healthcare college,0.0,0.862,0.138,0.4939,positive
SunwayU,2022-04-06 03:32:42+00:00,5,Twitter Web App,dr jane new chemistry lecturer from the department of biological sciences sunday university shares her insight on different ways we can reduce food waste in our society and promote sustainable living for allcampuswithaconscience sustainability,en,dr jane new chemistry lecturer department biological science sunday university share insight different way reduce food waste society promote sustainable living allcampuswithaconscience sustainability,0.073,0.803,0.124,0.25,positive
FutureLab_my,2022-04-04 07:28:18+00:00,0,Twitter Web App,want to know how our censorship software can help your organization grow schedule a chat with us now try out free demojoin alongside big organizations such as the united nations stud dec magic sunday university etc,en,want know censorship software help organization grow schedule chat u try free demojoin alongside big organization united nation stud dec magic sunday university etc,0.0,0.754,0.246,0.8442,positive
utmibcex,2022-04-04 05:27:53+00:00,11,Twitter Web App,poster competitionrethink the future rescue green worldparticipant fatimatulzahraa if abdulqader al gailanisunway universityglobeshowingEuropeAfricagreeting world innate futureglobeshowingEuropeAfricautmawesomeutmbiossutmibcex,en,poster competitionrethink future rescue green worldparticipant fatimatulzahraa abdulqader al gailanisunway universityglobeshowingEuropeAfricagreeting world innate futureglobeshowingEuropeAfricautmawesomeutmbiossutmibcex,0.0,0.82,0.18,0.5106,positive
aicheutpsc,2022-04-03 12:03:13+00:00,0,Twitter Web App,greetings from aicheutpscearth daywith university teknologi petrovna malay and sunday university will entice you information on various green technologieshammerandwrench,en,greeting aicheutpscearth daywith university teknologi petrovna malay sunday university entice information various green technologieshammerandwrench,0.0,0.865,0.135,0.4215,positive
eralyssa17,2022-04-02 08:40:16+00:00,7,Twitter for iPhone,sunday university ok ke,en,sunday university ok ke,0.0,0.577,0.423,0.296,positive
SMLS_SunU,2022-04-01 09:34:24+00:00,9,Twitter Web App,our beloved dean has moved up earliest congratulations to prof ah sunwayuniversitys provost as of today his rise been nothing short meteoric an inspirationshootingstar,en,beloved dean moved earliest congratulation prof ah sunwayuniversitys provost today rise nothing short meteoric inspirationshootingstar,0.0,0.753,0.247,0.802,positive
YSN_ASM,2022-04-01 08:29:56+00:00,7,Twitter for Android,congratulations to prof dr abhimanyu veerakumarasivam for his recent promotion as provost of sunday universityysnexpertsnetworkysnthyearsanniversarythyearsanniversarytenyearsofmakingimpactyearsofmakingimpactysnyoungscientistsnetworkyoungscientistmalaysia,en,congratulation prof dr abhimanyu veerakumarasivam recent promotion provost sunday universityysnexpertsnetworkysnthyearsanniversarythyearsanniversarytenyearsofmakingimpactyearsofmakingimpactysnyoungscientistsnetworkyoungscientistmalaysia,0.0,0.782,0.218,0.5994,positive
LizaBerezina,2022-04-01 05:33:08+00:00,1,Twitter Web App,senior lecturer in psychology at sunday university,en,senior lecturer psychology sunday university,0.0,1.0,0.0,0.0,neutral
aicheutpsc,2022-03-31 12:00:02+00:00,0,Twitter Web App,greetings from aicheutpsc seedlingkeeping up the momentum of celebrating earth daywith university teknologi petrovna malay and sunday university we bring you awareness on current environmental issues,en,greeting aicheutpsc seedlingkeeping momentum celebrating earth daywith university teknologi petrovna malay sunday university bring awareness current environmental issue,0.0,0.787,0.213,0.7579,positive
SunwayU,2022-03-31 10:47:59+00:00,6,Twitter Web App,lets give a round of applause to our sunday university young chess who won the gold and bronze medals at the starstruckclappinghandslightskintonewe are so proud all sunwayians reaching new heights on this extraordinary urinary journey we footing for youaclassabove,en,let give round applause sunday university young chess gold bronze medal starstruckclappinghandslightskintonewe proud sunwayians reaching new height extraordinary urinary journey footing youaclassabove,0.0,0.734,0.266,0.906,positive
haikerja,2022-03-30 01:30:00+00:00,11,Twitter Web App,sunday university teaching fellow executiveproject management senior lecturer in psychology managerprogrammes research and innovation officer educatetariff tutup april ,en,sunday university teaching fellow executiveproject management senior lecturer psychology managerprogrammes research innovation officer educatetariff tutup april ,0.0,0.867,0.133,0.3818,positive
luststains,2022-03-29 17:16:40+00:00,0,Twitter for iPhone,emma tell all sunday university sucks ass the people there are shit and some lectures thumbsdownworriedface,en,emma tell sunday university suck as people shit lecture thumbsdownworriedface,0.425,0.575,0.0,-0.8625,negative
T20Solutions,2022-03-29 09:15:27+00:00,0,Twitter Web App,panelistswing the who research professor sunday university malaysiajohn arthur director center for sustainable development the brooding institutelynn wager senior international institute development his,en,panelistswing research professor sunday university malaysiajohn arthur director center sustainable development brooding institutelynn wager senior international institute development,0.0,0.952,0.048,0.0258,positive
SunwayU,2022-03-29 08:30:00+00:00,3,Twitter Web App,sunday university opens doors to an endless horizon of opportunities through by equipping students with a worldclass degree quality education join us begin your journey towards greater career visitingthis is timetomoveup,en,sunday university open door endless horizon opportunity equipping student worldclass degree quality education join u begin journey towards greater career visitingthis timetomoveup,0.0,0.787,0.213,0.743,positive
wnmrsfdhl,2022-03-27 23:35:25+00:00,0,Twitter for iPhone,madam best je sunday university,en,madam best je sunday university,0.0,0.488,0.512,0.6369,positive
aicheutpsc,2022-03-27 12:00:13+00:00,0,Twitter Web App,sparklesgreetings from aicheutpscsparkleswelcome to the first ever collaboration between university teknologi petrovna malay and sunday university in celebrating earth day ,en,sparklesgreetings aicheutpscsparkleswelcome first ever collaboration university teknologi petrovna malay sunday university celebrating earth day ,0.0,0.837,0.163,0.5719,positive
MariaMalissa,2022-03-27 04:18:32+00:00,0,Twitter Web App,sunday university a new world of opportunities,en,sunday university new world opportunity,0.0,0.658,0.342,0.3818,positive
BusinessTodayM1,2022-03-25 14:56:58+00:00,0,WordPress.com,sunday university leads regional efforts in recognising and solving climate change,en,sunday university lead regional effort recognising solving climate change,0.0,0.806,0.194,0.34,positive
SunwayU,2022-03-25 11:00:00+00:00,2,Twitter Web App,if you on the search for a whole new world of opportunities and very best worldclass education without travelling overseas sunday university is place to bejoin us at our suneduopenday tomorrow find out more,en,search whole new world opportunity best worldclass education without travelling overseas sunday university place bejoin u suneduopenday tomorrow find,0.0,0.814,0.186,0.796,positive
lasimbang,2022-03-25 06:27:49+00:00,10,Twitter for Android,i finally got the opportunity to set foot on sunday university camps and meet some of my professors who thought in made program took learn about sustainable urban farming at future farm next thecampus,en,finally got opportunity set foot sunday university camp meet professor thought made program took learn sustainable urban farming future farm next thecampus,0.0,0.92,0.08,0.4215,positive
saItedeggs,2022-03-25 00:59:05+00:00,24,Twitter for Android, billion people in the world and you think met your soulmate at sunday university,en, billion people world think met soulmate sunday university,0.0,0.769,0.231,0.5994,positive
SunwayU,2022-03-24 06:38:46+00:00,3,Twitter Media Studio,we were honoured to give a warm welcome the ambassador of sweden in malaysia he dato mosthappeningcampus cooking demonstration inspired by scandinavian heritage was presented himself and sunday university young chess,en,honoured give warm welcome ambassador sweden malaysia dato mosthappeningcampus cooking demonstration inspired scandinavian heritage presented sunday university young chess,0.0,0.663,0.337,0.8934,positive
SunwayU,2022-03-24 02:00:01+00:00,2,TweetDeck,with the support ofsunday university has continuously contributed scholarship and education funds to deserving students who spire reach for stars through quality educationfind out more at,en,support ofsunday university continuously contributed scholarship education fund deserving student spire reach star quality educationfind,0.0,0.863,0.137,0.4215,positive
RSSNewsMY,2022-03-23 07:04:00+00:00,0,IFTTT,sunday university a new world of opportunities‒ theater,en,sunday university new world opportunity theater,0.0,1.0,0.0,0.0,neutral
staronline,2022-03-23 05:14:19+00:00,2,Twitter Web App,at sunday students have a wide range of faculties offering various courses to choose from according their interests and ambitionsto find out more visit sunday university open day on marchampmbrought you by,en,sunday student wide range faculty offering various course choose according interest ambitionsto find visit sunday university open day marchampmbrought,0.0,0.938,0.062,0.25,positive
Yakiyaii,2022-03-23 02:15:28+00:00,0,Twitter for Android,the science stream one is from sunday university while art ms of in going to hear ¯¯,en,science stream one sunday university art m going hear ,0.0,1.0,0.0,0.0,neutral
owlvin_ng,2022-03-22 12:17:55+00:00,3,Twitter for iPhone,swedish ambassador to malaysia came by today we welcomed him they beamingfacewithsmilingeyessunwayuniversity,en,swedish ambassador malaysia came today welcomed beamingfacewithsmilingeyessunwayuniversity,0.0,0.821,0.179,0.34,positive
KVALITO_GROUP,2022-03-22 08:00:41+00:00,2,Loomly,how about an internship to chart your career path krittika nunkoo did at kvalito as part of her degree in psychology sunday universitypartypopperfind out what learned full reportinternship talentbusinesspassion,en,internship chart career path krittika nunkoo kvalito part degree psychology sunday universitypartypopperfind learned full reportinternship talentbusinesspassion,0.0,1.0,0.0,0.0,neutral
SMLS_SunU,2022-03-22 07:28:43+00:00,2,Twitter Web App,under the sea sea microphonelobsterresearches and collaborators show that seated is not just greene down there they can also be red beneficial for neuroma health brain brainhealth sunumedlifesc sunwayuniversity,en,sea sea microphonelobsterresearches collaborator show seated greene also red beneficial neuroma health brain brainhealth sunumedlifesc sunwayuniversity,0.0,0.906,0.094,0.4404,positive
mda524360,2022-03-21 16:04:56+00:00,0,Twitter for Android,d materials research group game at sunday university is looking for highly motivate applicant pad position in the area of energy harvesting and conversionpad topic synthesis characterisation development subside based chalcogenides thermoelectric,en,material research group game sunday university looking highly motivate applicant pad position area energy harvesting conversionpad topic synthesis characterisation development subside based chalcogenides thermoelectric,0.0,0.853,0.147,0.6115,positive
mda524360,2022-03-21 16:02:28+00:00,23,Twitter for Android,fulltime pad research position at sunday universitygraphene and advanced materials group game university malaysia is currently seeking student with a background in machine learning data analysis visualisation to join dynamic team of,en,fulltime pad research position sunday universitygraphene advanced material group game university malaysia currently seeking student background machine learning data analysis visualisation join dynamic team,0.0,0.805,0.195,0.7003,positive
studymsia,2022-03-21 05:51:20+00:00,0,Hootsuite Inc.,awarded to unrolling frenchmen in recognition of their excellent academic achievements prior admission into a new programme sunday universitysunway college llmore infoscholarship biasiswa,en,awarded unrolling frenchman recognition excellent academic achievement prior admission new programme sunday universitysunway college llmore infoscholarship biasiswa,0.0,0.758,0.242,0.7506,positive
owlvin_ng,2022-03-20 03:12:56+00:00,10,Twitter for iPhone,this is da bomb sign sdg planetaryhealth sunwayuniversity sunumedlifesc sunwaybiosci,en,da bomb sign sdg planetaryhealth sunwayuniversity sunumedlifesc sunwaybiosci,0.262,0.738,0.0,-0.4939,negative
owlvin_ng,2022-03-18 08:07:14+00:00,1,Twitter for iPhone,sunday undergraduate psychology students rocked the lancaster universityresearch conference flexedbicepslightskintone sunwaypsych sunumedlifesc sunwayuniversity,en,sunday undergraduate psychology student rocked lancaster universityresearch conference flexedbicepslightskintone sunwaypsych sunumedlifesc sunwayuniversity,0.0,1.0,0.0,0.0,neutral
SMLS_SunU,2022-03-17 17:08:37+00:00,0,Twitter Web App,congratulations to our students for an incredible showing at the lancaster universityundergraduate research conference partyingfacepartyingfacetrophytrophysunumedlifesc sunwayuniversity timetomoveup,en,congratulation student incredible showing lancaster universityundergraduate research conference partyingfacepartyingfacetrophytrophysunumedlifesc sunwayuniversity timetomoveup,0.0,0.804,0.196,0.5994,positive
ExpertsMatlab,2022-03-16 06:24:24+00:00,2,Twitter Web App,i am frank p a signals and systems assignment expert hold masters in matas from sunday university malaysia have been helping students with their assignment for the pastyears to see full visit,en,frank p signal system assignment expert hold master matas sunday university malaysia helping student assignment pastyears see full visit,0.0,0.927,0.073,0.296,positive
PkStudyabroad,2022-03-16 05:33:33+00:00,0,Twitter Web App,university or organization sunday universitynationality domestic and international studentsthe award can be taken in malaysiaapplication deadline st march ,en,university organization sunday universitynationality domestic international studentsthe award taken malaysiaapplication deadline st march ,0.0,0.829,0.171,0.5423,positive
KaeyaRuby_Chin,2022-03-15 07:23:45+00:00,0,Instagram,one fine skysunway university,en,one fine skysunway university,0.0,0.625,0.375,0.2023,positive
SunwayU,2022-03-15 04:00:00+00:00,4,TweetDeck,at sunday university we bring you an overflow of joy excitement and countless possibilities to pursue your higher education can wait meet our future trailblazers suneduopenday happening this with with march register here,en,sunday university bring overflow joy excitement countless possibility pursue higher education wait meet future trailblazer suneduopenday happening march register,0.0,0.816,0.184,0.7906,positive
mda524360,2022-03-14 16:08:39+00:00,7,Twitter for Android,fully funded pad opportunity in the sustainability science and technology at sunday universitymalaysia Malaysiathey are looking for students area of nanomaterials their applications energy storage electrochemical amp thermal d materials,en,fully funded pad opportunity sustainability science technology sunday universitymalaysia Malaysiathey looking student area nanomaterials application energy storage electrochemical amp thermal material,0.0,0.839,0.161,0.6326,positive
SunwayU,2022-03-11 03:56:10+00:00,2,Twitter for Android,hey sunwayians we are presenting an opportunity for students who interested in organizing and planning events during your free time sunday university you club is recruiting committee members to organise the annual eventvisit apply,en,hey sunwayians presenting opportunity student interested organizing planning event free time sunday university club recruiting committee member organise annual eventvisit apply,0.0,0.779,0.221,0.8316,positive
hafiz_skandar,2022-03-09 09:32:03+00:00,1,Twitter for iPhone,to those who study degree in nursing at the following university list kindly answer questionnaire please‌masha university‌sunday university‌must‌mud‌out‌rams some derby healthcare college,en,study degree nursing following university list kindly answer questionnaire please masha university sunday university must mud ram derby healthcare college,0.0,0.868,0.132,0.4939,positive
kazifmahmood,2022-03-08 20:54:52+00:00,0,Twitter Web App,on this international women daywe bring you story from sunday university about female scientists who are leading the way in science women,en,international woman daywe bring story sunday university female scientist leading way science woman,0.0,1.0,0.0,0.0,neutral
natalievoo,2022-03-08 20:13:53+00:00,3,Twitter for iPhone,linked in is so weird because why does the current president of sunday university and ex groningen want to connect with me how didyoufind sir but regardless i am honoured,en,linked weird current president sunday university ex groningen want connect didyoufind sir regardless honoured,0.049,0.786,0.165,0.5899,positive
mynovax,2022-03-08 13:23:48+00:00,1,Twitter for iPhone,sum it a level sunday university overseas northwestern feinberg school of medicine in chicagoside workingmodelingbusiness,en,sum level sunday university overseas northwestern feinberg school medicine chicagoside workingmodelingbusiness,0.0,1.0,0.0,0.0,neutral
Veronic71924803,2022-03-08 04:26:07+00:00,0,Twitter for Android,on this international women daywe bring you story from sunday university about female scientists who are leading the way in science,en,international woman daywe bring story sunday university female scientist leading way science,0.0,1.0,0.0,0.0,neutral
VOICEOFASEAN,2022-03-08 02:00:13+00:00,0,CoSchedule,female scientists process sunday university towards being among the top cited research institutes in country,en,female scientist process sunday university towards among top cited research institute country,0.0,0.886,0.114,0.2023,positive
STEMHarassment,2022-03-08 00:44:10+00:00,0,dlvr.it,sunday university female scientists are leading the way in science malaysiapr newswire,en,sunday university female scientist leading way science malaysiapr newswire,0.0,1.0,0.0,0.0,neutral
funtrafoo,2022-03-07 21:49:38+00:00,0,WordPress.com,sunday university female scientists are leading the way in science malaysia,en,sunday university female scientist leading way science malaysia,0.0,1.0,0.0,0.0,neutral
Dev_Discourse,2022-03-07 11:34:53+00:00,0,Devdiscourse News Desk,sunday university female scientists are leading the way in science malaysia,en,sunday university female scientist leading way science malaysia,0.0,1.0,0.0,0.0,neutral
hazimkhairuddin,2022-03-06 11:36:11+00:00,0,WordPress.com,amenities speedmart amp maman restaurant within walking distancekm to japan business centrekm usprimary secondary schoolmin drive us international school sprang into college sunday university months university,en,amenity speedmart amp maman restaurant within walking distancekm japan business centrekm usprimary secondary schoolmin drive u international school sprang college sunday university month university,0.0,1.0,0.0,0.0,neutral
hazimkhairuddin,2022-03-06 07:46:28+00:00,0,WordPress.com,amenitieshawker centre within walking distancekm to wawasan let stationkm japan business centrekm see key amp men us min drive us international school spranginto college sprang sunday university,en,amenitieshawker centre within walking distancekm wawasan let stationkm japan business centrekm see key amp men u min drive u international school spranginto college sprang sunday university,0.0,1.0,0.0,0.0,neutral
SunwayU,2022-03-05 03:00:03+00:00,3,Twitter Web App,reach new heights with a worldclass degree for young future leaders thinking of your first step into oneofakind university experience and inspiring student community this is timetomoveup to sunday universityvisittoday find out more,en,reach new height worldclass degree young future leader thinking first step oneofakind university experience inspiring student community timetomoveup sunday universityvisittoday find,0.0,0.885,0.115,0.4404,positive
SMLS_SunU,2022-03-04 05:10:01+00:00,0,Twitter Web App,not sure where to go after pre its timetomoveup withjoin us for our coming suneduopenday camps hours private consultation sessions lab hours and more register now atsunumedlifesc sunwayuniversity,en,sure go pre timetomoveup withjoin u coming suneduopenday camp hour private consultation session lab hour register atsunumedlifesc sunwayuniversity,0.068,0.932,0.0,-0.2411,negative
intiiu_my,2022-03-03 05:49:35+00:00,0,Twitter Web App,travel agents malta as well industry advisory board member for sunday universityhe was also an independent senior director amp chairman of the audit risk committee a else listed companygiven his wealth experience foresight and ability to always be ,en,travel agent malta well industry advisory board member sunday universityhe also independent senior director amp chairman audit risk committee else listed companygiven wealth experience foresight ability always ,0.049,0.773,0.178,0.6705,positive
junwnsxx,2022-03-02 17:21:44+00:00,0,Twitter Web App,why is leon jungkook at sunday university,en,leon jungkook sunday university,0.0,1.0,0.0,0.0,neutral
OmanEmbassyKL,2022-03-02 11:19:17+00:00,7,Twitter for iPhone,he sheath al areas abraham earth paid an official visit to sunday university along with mr taper humid musalami,en,sheath al area abraham earth paid official visit sunday university along mr taper humid musalami,0.0,1.0,0.0,0.0,neutral
ExpertsMatlab,2022-03-01 07:37:43+00:00,2,Twitter Web App,i am frank p a signals and systems assignment expert hold masters in matas from sunday university malaysia have been helping students with their assignment for the pastyears to see full visit,en,frank p signal system assignment expert hold master matas sunday university malaysia helping student assignment pastyears see full visit,0.0,0.927,0.073,0.296,positive
SunwayU,2022-02-28 09:34:53+00:00,4,Twitter Web App,for young future leaders taking their first step into a distinctive university experience and exciting student community now is your timetomoveup to sunday university,en,young future leader taking first step distinctive university experience exciting student community timetomoveup sunday university,0.0,0.873,0.127,0.4939,positive
staronline,2022-02-28 02:52:23+00:00,0,Twitter Web App,part of the sunday education group university is a not for profit institution where every am raised ploughed back into ensuring even greater teaching and learning facilities students,en,part sunday education group university profit institution every raised ploughed back ensuring even greater teaching learning facility student,0.078,0.774,0.148,0.2946,positive
infoblazesea,2022-02-27 11:03:56+00:00,0,Twitter Web App,sunwayuniversitys nanofluid invention reduces up to pct energy consumption in industrial chillersilabs daikinrefrigerationmalaysia business nanofluidchillerssoutheastasiaazanis shahila mania,en,sunwayuniversitys nanofluid invention reduces pct energy consumption industrial chillersilabs daikinrefrigerationmalaysia business nanofluidchillerssoutheastasiaazanis shahila mania,0.0,0.884,0.116,0.2732,positive
BusinessTodayM1,2022-02-25 07:15:49+00:00,1,WordPress.com,sunday university develops nanocoolant that reduces up toof daily energy consumption in industrial achilles,en,sunday university develops nanocoolant reduces toof daily energy consumption industrial achilles,0.0,0.861,0.139,0.2732,positive
NadarSenpai,2022-02-25 06:32:28+00:00,0,NadarSenpai,sunday university one academic for all things data science analysis and beyondanalytics insight datascience ai my states patron coming dataanalytics,en,sunday university one academic thing data science analysis beyondanalytics insight datascience ai state patron coming dataanalytics,0.0,1.0,0.0,0.0,neutral
SMLS_SunU,2022-02-24 10:18:24+00:00,3,Twitter Web App,they say money doesn grow on trees evergreentreedollarbanknotebut small students aim to make it happenfiguratively join them in raising funds for flood victims and the benderaputih campaign vary picking up your very own pot of compostplants pottedplantsunwayuniversity sunumedlifesc,en,say money grow tree evergreentreedollarbanknotebut small student aim make happenfiguratively join raising fund flood victim benderaputih campaign vary picking pot compostplants pottedplantsunwayuniversity sunumedlifesc,0.057,0.889,0.054,-0.0258,negative
SMLS_SunU,2022-02-24 10:02:23+00:00,3,Twitter Web App,some things are not talked about enoughlike women periodsperiods cause more than just irritability enragedface craving shortcake and cramps cryingface pads expensive moneybagjoin this studentorganized forum to discuss how we can endperiodpovertysunwayuniversity freepadsforher,en,thing talked enoughlike woman periodsperiods cause irritability enragedface craving shortcake cramp cryingface pad expensive moneybagjoin studentorganized forum discus endperiodpovertysunwayuniversity freepadsforher,0.077,0.923,0.0,-0.3947,negative
owlvin_ng,2022-02-23 00:32:18+00:00,1,Twitter for iPhone,this afternoon at pm malaysian time dutch sunwayuniversity sunumedlifesc sunwayuniversitypress mendinghearts breakup forum,en,afternoon pm malaysian time dutch sunwayuniversity sunumedlifesc sunwayuniversitypress mendinghearts breakup forum,0.0,1.0,0.0,0.0,neutral
PChaouche,2022-02-18 10:45:04+00:00,1,Twitter Web App,the elasticities research cluster at sunwayuniversity malaysia is seeking for a postdoctoral researcher to conduct delivery of two projects looking i urban environment and ii collaboration consumptionapply here,en,elasticity research cluster sunwayuniversity malaysia seeking postdoctoral researcher conduct delivery two project looking urban environment ii collaboration consumptionapply,0.0,1.0,0.0,0.0,neutral
OliverLaceyHall,2022-02-18 04:27:45+00:00,5,Twitter Web App,deadline is less than two weeks away looking for strong candidates that you please apply sunwaycphsunwayuniversity,en,deadline le two week away looking strong candidate please apply sunwaycphsunwayuniversity,0.0,0.714,0.286,0.6808,positive
SMLS_SunU,2022-02-15 05:24:59+00:00,2,Twitter Web App,its almost time granulation sunwayuniversity,en,almost time granulation sunwayuniversity,0.0,1.0,0.0,0.0,neutral
