User,Date_Created,Number_of_Likes,Source_of_Tweet,Tweet,Language,Tokenized_Tweet,Negative,Neutral,Positive,Compound,Sentiment
EdukoPathways,2021-08-27 03:21:25+00:00,0,Twitter Web App,study a masters program in education or hospitality malaysia at taylor universityfor registration call whatsapp onvisit our webster globeshowingAsiaAustraliataylorsuniversity studyinmalaysia studyabroad studentvisaconsultant,en,study master program education hospitality malaysia taylor universityfor registration call whatsapp onvisit webster globeshowingAsiaAustraliataylorsuniversity studyinmalaysia studyabroad studentvisaconsultant,0.0,1.0,0.0,0.0,neutral
TaylorsUni,2021-08-06 07:08:54+00:00,1,Twitter Web App,peerpressure were all heard of it but are we really aware itfind out more heretaylorsuniversity risewiththebest risetogether,en,peerpressure heard really aware itfind heretaylorsuniversity risewiththebest risetogether,0.0,1.0,0.0,0.0,neutral
CRiT91920245,2021-07-12 09:24:19+00:00,0,Twitter Web App,dr jeetesh human was invited by drsandip s napkin head school of hotel management ajeenkya dy pail university india to serve a guest lecture pad student on the topic literature review in management research th july writ taylorsuniversity,en,dr jeetesh human invited drsandip napkin head school hotel management ajeenkya dy pail university india serve guest lecture pad student topic literature review management research th july writ taylorsuniversity,0.0,1.0,0.0,0.0,neutral
theSundaily,2021-06-25 18:32:21+00:00,1,Twitter for iPhone,taylor borderless learning approach features stateoftheart equipment and which help online classes run smoothlythesundaily taylorsuniversity tcimasterclass onlinelearning taylorsborderlesslearning taylorsculinaryinstitutethesun,en,taylor borderless learning approach feature stateoftheart equipment help online class run smoothlythesundaily taylorsuniversity tcimasterclass onlinelearning taylorsborderlesslearning taylorsculinaryinstitutethesun,0.0,0.87,0.13,0.4019,positive
CRiT91920245,2021-06-21 15:01:20+00:00,0,Twitter Web App,industry innovation and infrastructure sdgsthe efficient sanctioning of the tourism industry is heavily dependent on good public privately supplied an innovative environmentcritsdgstourismsdgsandtourismtaylorsuniversity,en,industry innovation infrastructure sdgsthe efficient sanctioning tourism industry heavily dependent good public privately supplied innovative environmentcritsdgstourismsdgsandtourismtaylorsuniversity,0.0,0.616,0.384,0.8807,positive
jacqtydus,2021-06-21 13:18:57+00:00,2,Twitter Web App,co and founder ofis going to be one of the panel speakers for reviveevent technology online forum discussion register attendtechknowledge revive taylorsuniversity events,en,co founder ofis going one panel speaker reviveevent technology online forum discussion register attendtechknowledge revive taylorsuniversity event,0.0,0.902,0.098,0.34,positive
seven16seven13,2021-06-16 08:11:28+00:00,0,Twitter for iPhone,my un is trying to attract army on board marketing team are you too taylorsuniversity army its malaysianarmys taylorian taylorsalumni,en,un trying attract army board marketing team taylorsuniversity army malaysianarmys taylorian taylorsalumni,0.0,0.884,0.116,0.3612,positive
edlocate12,2021-06-14 12:06:09+00:00,0,Twitter for iPhone,study at the noprivate university in malaysia and southeast asiaapply now for coming intake for more information contact delicate on studyabroadwithedlocate taylorsuniversity studyinmalaysia applynow,en,study noprivate university malaysia southeast asiaapply coming intake information contact delicate studyabroadwithedlocate taylorsuniversity studyinmalaysia applynow,0.0,0.94,0.06,0.1189,positive
myjuristech,2021-06-11 04:04:22+00:00,0,Twitter Web App,a fireside chat between see was run co of juristech and our taylor camps ambassador on her journey to becoming the successful entrepreneur she is in fitch todayjursitech taylorsuniversity fintechtalk sharingsession fintechstartup,en,fireside chat see run co juristech taylor camp ambassador journey becoming successful entrepreneur fitch todayjursitech taylorsuniversity fintechtalk sharingsession fintechstartup,0.0,0.888,0.112,0.5859,positive
ei_sun_oh,2021-06-10 00:15:00+00:00,0,Twitter for iPhone,americandream UnitedStatesalways a moving topic to please tune in today at noon malaysiatimeidpassword taylorsuniversity taylorsadp,en,americandream UnitedStatesalways moving topic please tune today noon malaysiatimeidpassword taylorsuniversity taylorsadp,0.0,0.85,0.15,0.3182,positive
TaylorsUni,2021-06-08 20:23:06+00:00,1,Twitter Web App,thank you for rising with ustaylorsuniversity risewiththebest risetogether qswur,en,thank rising ustaylorsuniversity risewiththebest risetogether qswur,0.0,0.762,0.238,0.3612,positive
TaylorsUni,2021-05-28 07:26:00+00:00,1,Twitter Web App,shares tips on getting the full university experiencetaylorsuniversity risewiththebest risetogetherwhats best way to live out your unlike,en,share tip getting full university experiencetaylorsuniversity risewiththebest risetogetherwhats best way live unlike,0.0,0.701,0.299,0.7506,positive
TaylorsUni,2021-05-26 08:23:14+00:00,1,Twitter Web App,is becoming a student leader in university worthwhileshares his storytaylorsuniversity risewiththebest risetogether,en,becoming student leader university worthwhileshares storytaylorsuniversity risewiththebest risetogether,0.0,1.0,0.0,0.0,neutral
LangurPenang,2021-05-24 11:35:08+00:00,8,Twitter for Android,besides leaves duskylangurs also consume fruits flowers and invertebrates herblets take a look at some of the foodplants found near usfacesavoringfoodyou may be lucky if you ever see them searching for food your home astonishedfacemonkeydeciduoustreelangurlangurtaylorsuniversitywildlifeconservation,en,besides leaf duskylangurs also consume fruit flower invertebrate herblets take look foodplants found near usfacesavoringfoodyou may lucky ever see searching food home astonishedfacemonkeydeciduoustreelangurlangurtaylorsuniversitywildlifeconservation,0.0,0.922,0.078,0.4215,positive
LangurPenang,2021-05-23 08:01:28+00:00,10,Twitter for Android,you may think all monkeys eat banana but not the duskylangurs because most of their diet comprise leaves fruits flowers amp invertebrates herblets take a look at some foodplants found near usnerdfacelangurlangurtaylorsuniversitywildlifeconservation,en,may think monkey eat banana duskylangurs diet comprise leaf fruit flower amp invertebrate herblets take look foodplants found near usnerdfacelangurlangurtaylorsuniversitywildlifeconservation,0.0,1.0,0.0,0.0,neutral
CRiT91920245,2021-05-19 14:46:53+00:00,0,Twitter Web App,department of tourism and travel management central university mamma india organized an international weimar effectiveness vocational education in at school undergraduate level state the artcritsdgstourismsdgsandtourismtaylorsuniversity,en,department tourism travel management central university mamma india organized international weimar effectiveness vocational education school undergraduate level state artcritsdgstourismsdgsandtourismtaylorsuniversity,0.0,1.0,0.0,0.0,neutral
TaylorsUni,2021-05-18 10:39:15+00:00,3,Twitter Web App,did you know though many respect educators there being paid less than what is considered a teachers fair wage with all their effort are we adequately rewarding themread more about this hereteachersday taylorsuniversity,en,know though many respect educator paid le considered teacher fair wage effort adequately rewarding themread hereteachersday taylorsuniversity,0.0,0.767,0.233,0.8316,positive
CRiT91920245,2021-05-18 07:50:53+00:00,0,Twitter Web App,dr rum honor senior lecturer was invited by our going sigh indraprastha university new delhi india to deliver a comprehensive talk on data collection technique in research lessons from future pastcritsdgstourismsdgsandtourismtaylorsuniversity,en,dr rum honor senior lecturer invited going sigh indraprastha university new delhi india deliver comprehensive talk data collection technique research lesson future pastcritsdgstourismsdgsandtourismtaylorsuniversity,0.0,0.811,0.189,0.6486,positive
CRiT91920245,2021-05-18 04:32:17+00:00,0,Twitter Web App,the combined use of symmetrical and asymmetric approaches partial least squaresstructural equation modeling fuzzyset quantitative comparative analysiscritsdgstourismsdgsandtourismtaylorsuniversity,en,combined use symmetrical asymmetric approach partial least squaresstructural equation modeling fuzzyset quantitative comparative analysiscritsdgstourismsdgsandtourismtaylorsuniversity,0.0,1.0,0.0,0.0,neutral
weave_us_my,2021-05-12 17:50:51+00:00,1,Twitter for iPhone,we also take orders on our instagram page so do spread the news likewise here toothank you from bottom of hearts for joining us in weaving people and planet one thread at a timeweaveusmalaysiataylorsuniversity,en,also take order instagram page spread news likewise toothank bottom heart joining u weaving people planet one thread timeweaveusmalaysiataylorsuniversity,0.0,1.0,0.0,0.0,neutral
weave_us_my,2021-05-12 17:44:55+00:00,1,Twitter for iPhone,together with our new friends at the home we are very excited for you to experience these bracelets yourselfweaveusmalaysiataylorsuniversity,en,together new friend home excited experience bracelet yourselfweaveusmalaysiataylorsuniversity,0.0,0.746,0.254,0.6997,positive
weave_us_my,2021-05-12 13:54:28+00:00,4,Twitter for iPhone,join us in supporting the talented children of lighthorse welfare as they inquiringly turn removed clothes into braceletsweaveusmalaysiataylorsuniversity,en,join u supporting talented child lighthorse welfare inquiringly turn removed clothes braceletsweaveusmalaysiataylorsuniversity,0.0,0.641,0.359,0.8126,positive
weave_us_my,2021-05-12 13:48:48+00:00,3,Twitter for iPhone,keep your eyes peeled as well be unveiling our little friends creation shortlyhint it has something to do with nameweaveusmalaysiataylorsuniversity,en,keep eye peeled well unveiling little friend creation shortlyhint something nameweaveusmalaysiataylorsuniversity,0.0,0.716,0.284,0.6936,positive
edlocate12,2021-05-11 09:18:28+00:00,0,Twitter for iPhone,study at theprivate university in malaysia and southeast asiaapply now for juneintake save am for more information contact delicate on studyabroadwithedlocate taylorsuniversity applynow scholarship studyinmalaysia,en,study theprivate university malaysia southeast asiaapply juneintake save information contact delicate studyabroadwithedlocate taylorsuniversity applynow scholarship studyinmalaysia,0.0,0.831,0.169,0.5667,positive
TaylorsUni,2021-05-07 04:48:29+00:00,1,Twitter Web App,congratulations to pandelela rising for clinching malaysias firstever gold medal in the diving world cup raisinghandsraisinghandsraisinghandswe are beyond proud of this incredible momentmalaysiaboleh taylorsuniversity risewiththebest risetogether,en,congratulation pandelela rising clinching malaysia firstever gold medal diving world cup raisinghandsraisinghandsraisinghandswe beyond proud incredible momentmalaysiaboleh taylorsuniversity risewiththebest risetogether,0.0,0.659,0.341,0.886,positive
AdvocatesThePo1,2021-05-04 07:46:27+00:00,1,Twitter Web App,taylorsphere is a wellbalanced learning ecosystem that allows you to graduate in demand book your consultation heretaylorsuniversity advocatesthepodcast,en,taylorsphere wellbalanced learning ecosystem allows graduate demand book consultation heretaylorsuniversity advocatesthepodcast,0.086,0.914,0.0,-0.128,negative
LangurPenang,2021-05-03 13:51:11+00:00,28,Twitter for Android,prohibitedsay no to illegal wildlife pet trade womangesturingNOlightskintone with the some trend of showing off their cut monkey pets by local celebsinfluencers its fulling demand in tradelangurlangurlangurprojectpenangtaylorsuniversityprimatesarenotpets,en,prohibitedsay illegal wildlife pet trade womangesturingNOlightskintone trend showing cut monkey pet local celebsinfluencers fulling demand tradelangurlangurlangurprojectpenangtaylorsuniversityprimatesarenotpets,0.29,0.71,0.0,-0.8126,negative
CRiT91920245,2021-05-03 11:35:58+00:00,1,Twitter Web App,the ottimmo international mastergourmet academy indonesia invited dr kandappan associate professor to serve as speaker by sharing virtual stage with mr yuri hendarsyah on service excellence for hospitality industry in anaemic eracrittaylorsuniversity,en,ottimmo international mastergourmet academy indonesia invited dr kandappan associate professor serve speaker sharing virtual stage mr yuri hendarsyah service excellence hospitality industry anaemic eracrittaylorsuniversity,0.0,0.813,0.187,0.7845,positive
LangurPenang,2021-05-03 11:24:33+00:00,4,Twitter for Android,the langurlangur campaign is a group project initiated by taylorsuniversity students to raise funds amp spread awareness for conservation of increasingly endangered dusky languor join us on this week learning about beautiful private species,en,langurlangur campaign group project initiated taylorsuniversity student raise fund amp spread awareness conservation increasingly endangered dusky languor join u week learning beautiful private specie,0.0,0.836,0.164,0.7269,positive
TaylorsUni,2021-04-30 10:15:24+00:00,2,Twitter for iPhone,tag a manhealthworker medical student you know how do we bring back the human element into medicine taylor schoolofmedicine dr anna pail shares getting involved with communities better prepares studentstaylorsuniversity,en,tag manhealthworker medical student know bring back human element medicine taylor schoolofmedicine dr anna pail share getting involved community better prepares studentstaylorsuniversity,0.0,0.841,0.159,0.6249,positive
TaylorsUni,2021-04-16 10:10:28+00:00,1,Twitter Web App,what clubs amp societies will you be joining this smelterno matter which club choose remember to open about the experiences coming your way taylorian fat shares how one complete un life experiencetaylorsuniversity,en,club amp society joining smelterno matter club choose remember open experience coming way taylorian fat share one complete un life experiencetaylorsuniversity,0.0,0.901,0.099,0.3182,positive
scholarshiptrac,2021-04-15 15:46:31+00:00,1,Twitter for iPhone,taylor university postgraduate research scholarshipsapply hereresearch taylorsuniversity career scholarshiptrack opportunity postgraduatesuniversityseries,en,taylor university postgraduate research scholarshipsapply hereresearch taylorsuniversity career scholarshiptrack opportunity postgraduatesuniversityseries,0.0,0.781,0.219,0.4215,positive
TaylorsUni,2021-04-14 10:13:08+00:00,2,Twitter Web App,moving away from the comfort of your own home as you start universityshares tips need to know when facing homesicknesstaylorsuniversity risewiththebest risetogether,en,moving away comfort home start universityshares tip need know facing homesicknesstaylorsuniversity risewiththebest risetogether,0.0,0.894,0.106,0.3612,positive
TaylorsUni,2021-04-09 08:20:52+00:00,1,Twitter for iPhone,is social media starting to drain you it if you feel that way how do get out of slumpshares why a veto could be the answertaylorsuniversity risewiththebest risetogether,en,social medium starting drain feel way get slumpshares veto could answertaylorsuniversity risewiththebest risetogether,0.0,1.0,0.0,0.0,neutral
casugol,2021-04-06 03:18:11+00:00,0,Twitter for iPhone,congratulations to students of taylor university for embracing on a journey become casual terrified professionalindustryfirst taylorsuniversity malaysia singapore digitaleconomy,en,congratulation student taylor university embracing journey become casual terrified professionalindustryfirst taylorsuniversity malaysia singapore digitaleconomy,0.162,0.607,0.231,0.1779,positive
CRiT91920245,2021-03-28 15:42:37+00:00,0,Twitter Web App,investigation the determinants and process of destination management system des implementationjournal organizational change management vol aheadofprint no aheadofprintcritsdgstourismsdgsandtourismtaylorsuniversity,en,investigation determinant process destination management system de implementationjournal organizational change management vol aheadofprint aheadofprintcritsdgstourismsdgsandtourismtaylorsuniversity,0.115,0.885,0.0,-0.296,negative
CRiT91920245,2021-03-20 07:12:11+00:00,0,Twitter Web App,dr jeetesh human was invited by sekolah tinge pariwisata ambarrukmo yogyakarta to deliver a guest lecture on the topic rebuilding tourism for futurefslm she taylorsuniversity risewiththebest events,en,dr jeetesh human invited sekolah tinge pariwisata ambarrukmo yogyakarta deliver guest lecture topic rebuilding tourism futurefslm taylorsuniversity risewiththebest event,0.0,1.0,0.0,0.0,neutral
TaylorsUni,2021-03-19 06:21:13+00:00,4,Twitter Web App,the this is positively impaction all sector of society including fashion find out how technology way to a fashionforward futuresustainablefashion taylorsuniversity risewiththebest risetogether,en,positively impaction sector society including fashion find technology way fashionforward futuresustainablefashion taylorsuniversity risewiththebest risetogether,0.0,0.861,0.139,0.5267,positive
CRiT91920245,2021-03-19 02:20:41+00:00,2,Twitter Web App,gender equalitysdgsaccording to the global report on women in tourismconstitute a significant proportion betweenof workforce worldwidecritsdgstourismsdgsandtourismtaylorsuniversity,en,gender equalitysdgsaccording global report woman tourismconstitute significant proportion betweenof workforce worldwidecritsdgstourismsdgsandtourismtaylorsuniversity,0.0,0.886,0.114,0.2023,positive
TaylorsUni,2021-03-15 09:59:34+00:00,2,Twitter Web App,taylorian peter nelissa shares how she managed her expectations when hit with the reality of university lifewhat were your un life did they become a reality tell us below taylorsuniversity risewiththebest risetogether,en,taylorian peter nelissa share managed expectation hit reality university lifewhat un life become reality tell u taylorsuniversity risewiththebest risetogether,0.0,0.932,0.068,0.296,positive
CRiT91920245,2021-03-15 02:57:58+00:00,0,Twitter Web App,dr kandappan was invited to serve as resource person for monday international workshop on pedagogical tools the effective implementation of national educational policy with marchorganised by sir ramakrishna collegecritsdgstourismtaylorsuniversity,en,dr kandappan invited serve resource person monday international workshop pedagogical tool effective implementation national educational policy marchorganised sir ramakrishna collegecritsdgstourismtaylorsuniversity,0.0,0.9,0.1,0.4767,positive
CRiT91920245,2021-03-13 15:31:07+00:00,0,Twitter Web App,quality education sdgsan essential element that the tourism industry depends on is a welltrained and skilful workforce without which its prosperity farfetchedcritsdgstourismsdgsandtourismtaylorsuniversity,en,quality education sdgsan essential element tourism industry depends welltrained skilful workforce without prosperity farfetchedcritsdgstourismsdgsandtourismtaylorsuniversity,0.0,1.0,0.0,0.0,neutral
TaylorsUni,2021-03-13 02:04:49+00:00,1,Twitter Web App,we are live nowtune in to our digital open day livestream heretaylorsuniversity risewiththebest risetogether,en,live nowtune digital open day livestream heretaylorsuniversity risewiththebest risetogether,0.0,1.0,0.0,0.0,neutral
TaylorsUni,2021-03-11 07:26:09+00:00,1,Twitter Web App,when you choosetochallenge this iwd how are making a difference in the progress of equalityfind out where we stand that journey and can continuously make heretaylorsuniversity risewiththebest risetogether,en,choosetochallenge iwd making difference progress equalityfind stand journey continuously make heretaylorsuniversity risewiththebest risetogether,0.0,0.903,0.097,0.4215,positive
Makbula91,2021-03-06 14:42:35+00:00,0,Twitter for iPhone,our way to celebrate internationalwomensdaytaylorsuniversity heartsuitchoosetochallengeiwd,en,way celebrate internationalwomensdaytaylorsuniversity heartsuitchoosetochallengeiwd,0.0,0.575,0.425,0.5719,positive
TaylorsUni,2021-03-06 02:01:11+00:00,1,Twitter Web App,we are live nowtune in to our digital open day livestream heretaylorsuniversity risewiththebest risetogethe,en,live nowtune digital open day livestream heretaylorsuniversity risewiththebest risetogethe,0.0,1.0,0.0,0.0,neutral
TaylorsUni,2021-03-05 09:35:37+00:00,3,Twitter Web App,its easy to forget those who are the most vulnerable as we prioritise our needs during anaemicreminds us why mustn help needy and homelesstaylorsuniversity risewiththebest risetogether,en,easy forget vulnerable prioritise need anaemicreminds u help needy homelesstaylorsuniversity risewiththebest risetogether,0.196,0.635,0.169,0.0276,negative
TaylorsUni,2021-03-05 06:22:11+00:00,2,Twitter Web App,taylor postgraduate livestream starts tomorrow join us for an exciting weimar fromam pmyour in a treat book your passes nowtaylorsuniversity risewiththebest risetogether,en,taylor postgraduate livestream start tomorrow join u exciting weimar fromam pmyour treat book pass nowtaylorsuniversity risewiththebest risetogether,0.0,0.69,0.31,0.7964,positive
TaylorsUni,2021-03-05 06:02:46+00:00,2,Twitter Web App,taylor digital open day starts tomorrow atamjoin us for an exciting livestream session to gain insight from a range of information video curate specially youbook your pass heretaylorsuniversity risewiththebest risetogether,en,taylor digital open day start tomorrow atamjoin u exciting livestream session gain insight range information video curate specially youbook pas heretaylorsuniversity risewiththebest risetogether,0.0,0.804,0.196,0.765,positive
TaylorsUni,2021-03-02 08:26:52+00:00,3,Twitter Web App,is it that simple to stick a set co sons taylorianshares the effects of constant changestell us are you for loose or tighter sonstaylorsuniversity risewiththebest risetogether,en,simple stick set co son taylorianshares effect constant changestell u loose tighter sonstaylorsuniversity risewiththebest risetogether,0.087,0.913,0.0,-0.3182,negative
TaylorsUni,2021-03-01 12:44:05+00:00,2,Twitter Web App,check out the latest updated of taylor duties learning device with our students from makers club agents teach amp robotics clubplay your part in helping children need heretaylorsuniversity risewiththebest risetogether,en,check latest updated taylor duty learning device student maker club agent teach amp robotics clubplay part helping child need heretaylorsuniversity risewiththebest risetogether,0.0,0.929,0.071,0.296,positive
TaylorsUni,2021-02-26 07:41:54+00:00,3,Twitter Web App,conquered your publicspeaking fears your one step closer to being the next taylorianis back with tips on perfecting body languagetaylorsuniversity risewiththebest risetogether,en,conquered publicspeaking fear one step closer next taylorianis back tip perfecting body languagetaylorsuniversity risewiththebest risetogether,0.107,0.766,0.126,0.128,positive
casugol,2021-02-26 05:42:22+00:00,0,Twitter Web App,lots of interaction discussion and sharing at future teach leaders tomorrow thanks to prof made ms me may so j pen so for your generous insight certainly an enriching experiencecasual leadership taylorsuniversity futuretech digitaltransformation,en,lot interaction discussion sharing future teach leader tomorrow thanks prof made m may j pen generous insight certainly enriching experiencecasual leadership taylorsuniversity futuretech digitaltransformation,0.0,0.713,0.287,0.8925,positive
SpeakerRepeater,2021-02-24 12:34:28+00:00,0,Twitter for Android,fromdream of speaking like taylorianshares tips on conquering your publicspeaking skillstaylorsuniversity risewiththebest risetogether,en,fromdream speaking like taylorianshares tip conquering publicspeaking skillstaylorsuniversity risewiththebest risetogether,0.0,0.828,0.172,0.3612,positive
TaylorsUni,2021-02-24 10:25:12+00:00,3,Twitter Web App,dream of speaking like taylorianshares tips on conquering your publicspeaking skillstaylorsuniversity risewiththebest risetogether,en,dream speaking like taylorianshares tip conquering publicspeaking skillstaylorsuniversity risewiththebest risetogether,0.0,0.71,0.29,0.5423,positive
TaylorsUni,2021-02-19 06:26:31+00:00,1,Twitter Web App,socialinnovation amp socialchange are more than just buzzwords there filled with impact on the world community even your own lifeit could answer lifepurpose find out heretaylorsuniversity risewiththebest risetogether,en,socialinnovation amp socialchange buzzword filled impact world community even lifeit could answer lifepurpose find heretaylorsuniversity risewiththebest risetogether,0.0,1.0,0.0,0.0,neutral
CRiT91920245,2021-02-13 02:20:19+00:00,0,Twitter Web App,the far eastern university feumanila philippines organized an event title braving boundaries in tourism and hospitality research hospitalityandtourism sharingexperience challengesandopportunitiesborderlesslearning she taylorsuniversity malaysia writ,en,far eastern university feumanila philippine organized event title braving boundary tourism hospitality research hospitalityandtourism sharingexperience challengesandopportunitiesborderlesslearning taylorsuniversity malaysia writ,0.0,1.0,0.0,0.0,neutral
TaylorsUni,2021-02-10 07:51:56+00:00,2,Twitter Web App,what are some of the nip and different ways you be spending chinesenewyear this yeartaylor chinese society shares how to celebrate with am friends despite mcotaylorsuniversity risewiththebest risetogether,en,nip different way spending chinesenewyear yeartaylor chinese society share celebrate friend despite mcotaylorsuniversity risewiththebest risetogether,0.0,0.735,0.265,0.8402,positive
casugol,2021-02-06 01:25:28+00:00,0,Twitter Web App,in the news casual partners with taylorsuniversity malaysia to launch master of applied computing mac onfeb ,en,news casual partner taylorsuniversity malaysia launch master applied computing mac onfeb ,0.0,0.893,0.107,0.2023,positive
casugol,2021-01-20 13:10:45+00:00,0,Twitter Web App,launch event of master applied computing mac onfeb st in the region aimed to nurtured futureready digital talents artificialintelligence and datascience combining academic industryfocused experiencestaylorsuniversity casual,en,launch event master applied computing mac onfeb st region aimed nurtured futureready digital talent artificialintelligence datascience combining academic industryfocused experiencestaylorsuniversity casual,0.0,0.749,0.251,0.7717,positive
DWS1225,2021-01-18 04:29:24+00:00,0,WordPress.com,adore empower taylorsuniversity with the tools to create new student experiences details techenttv adobeexperiencecloud livefyre adobesensei adobeanalytics bigdata,en,adore empower taylorsuniversity tool create new student experience detail techenttv adobeexperiencecloud livefyre adobesensei adobeanalytics bigdata,0.0,0.737,0.263,0.6908,positive
TaylorsUni,2022-09-30 02:53:29+00:00,1,Twitter Web App,and how you can play a part as society to contribute towards sustainabilitytaylorsuniversitytaylorscollege risewiththebest risetogether taylorsphere,en,play part society contribute towards sustainabilitytaylorsuniversitytaylorscollege risewiththebest risetogether taylorsphere,0.0,0.854,0.146,0.34,positive
TaylorsUni,2022-09-28 08:57:32+00:00,0,Twitter Web App,dr an men long shares how i affects employees perceptions affecting voluntary positive behaviour amp organisational citizenship behaviourtaylorsuniversityrisewiththebest risetogether taylorsphere,en,dr men long share affect employee perception affecting voluntary positive behaviour amp organisational citizenship behaviourtaylorsuniversityrisewiththebest risetogether taylorsphere,0.0,0.746,0.254,0.7003,positive
CRiT91920245,2022-09-21 05:23:07+00:00,0,Twitter Web App,submission of extended abstractcolloquim pgrc postgraduateresearchcolloquium postgraduatestudnets research pad thesis dissertation hospitality tourism event media communication foodstudies astronomy education she film taylorsuni,en,submission extended abstractcolloquim pgrc postgraduateresearchcolloquium postgraduatestudnets research pad thesis dissertation hospitality tourism event medium communication foodstudies astronomy education film taylorsuni,0.0,1.0,0.0,0.0,neutral
TaylorsUni,2022-09-20 10:49:31+00:00,1,Twitter Web App,we share what it means and tips on how to deal with ittaylorsuniversityrisewiththebest risetogether taylorsphere,en,share mean tip deal ittaylorsuniversityrisewiththebest risetogether taylorsphere,0.0,0.864,0.136,0.296,positive
TaylorsUni,2022-09-15 11:17:18+00:00,0,Twitter Web App,we share who holds the biggest commitment to development of our country and what it takes go furthertaylorsuniversityrisewiththebest risetogether taylorsphere,en,share hold biggest commitment development country take go furthertaylorsuniversityrisewiththebest risetogether taylorsphere,0.0,0.789,0.211,0.5859,positive
TaylorsUni,2022-09-14 07:41:29+00:00,0,Twitter Web App,taylor master of architecture student bridge discusses moretaylorsuniversityrisewiththebest risetogether taylorsphere,en,taylor master architecture student bridge discus moretaylorsuniversityrisewiththebest risetogether taylorsphere,0.0,1.0,0.0,0.0,neutral
TaylorsUni,2022-08-19 08:32:50+00:00,0,Twitter Web App,thinking of applying for a scholarshipour taylor scholar shares her journey and how to prepare scholarship interviewtaylorsuniversityrisewiththebest risetogether taylorsphere,en,thinking applying scholarshipour taylor scholar share journey prepare scholarship interviewtaylorsuniversityrisewiththebest risetogether taylorsphere,0.0,0.885,0.115,0.296,positive
Aizure1,2022-08-12 00:45:04+00:00,0,Twitter for Android,taylorsuniversityclaimed to be the number no private un no wonder just ask them how they treat their staff,en,taylorsuniversityclaimed number private un wonder ask treat staff,0.196,0.625,0.179,-0.1027,negative
Aizure1,2022-08-02 12:21:11+00:00,0,Twitter for Android,taylorsuniversityjust ask how the called no private un treats its academic staff,en,taylorsuniversityjust ask called private un treat academic staff,0.167,0.833,0.0,-0.296,negative
Aizure1,2022-08-01 00:01:20+00:00,0,Twitter for Android,taylorsuniversitysuspending amp discussing staff for not taking the jaw shame on you,en,taylorsuniversitysuspending amp discussing staff taking jaw shame,0.22,0.78,0.0,-0.4767,negative
TaylorsUni,2022-07-29 09:53:36+00:00,0,Twitter Web App,our lecturer from taylor design school maria sand wijaya bunks the myth behind fashionindustry attaylorsuniversityrisewiththebest risetogether taylorsphere,en,lecturer taylor design school maria sand wijaya bunk myth behind fashionindustry attaylorsuniversityrisewiththebest risetogether taylorsphere,0.0,1.0,0.0,0.0,neutral
Aizure1,2022-07-29 00:17:58+00:00,0,Twitter for Android,taylorsuniversitysuspended academic staff without paymonths pay all boy refusing the sacs,en,taylorsuniversitysuspended academic staff without paymonths pay boy refusing sac,0.208,0.693,0.1,-0.3408,negative
ikhwaannnnn,2022-07-27 20:07:06+00:00,1,Twitter for iPhone,what up sunday people taylorsuni,en,sunday people taylorsuni,0.0,1.0,0.0,0.0,neutral
TaylorsUni,2022-07-18 09:37:17+00:00,2,Twitter Web App,foodforthought if were got great research projects covering different unsdgs what preventing them from being accessible to the greater majority nowtaylorsuniversityrisewiththebest risetogether taylorsphere,en,foodforthought got great research project covering different unsdgs preventing accessible greater majority nowtaylorsuniversityrisewiththebest risetogether taylorsphere,0.04,0.722,0.238,0.7579,positive
TaylorsUni,2022-06-28 08:45:21+00:00,1,Twitter Web App,thinking about studying abroadunibuddy ambassadorshares questions that helped her choose which university to study intaylorsuniversityrisewiththebest risetogether taylorsphere,en,thinking studying abroadunibuddy ambassadorshares question helped choose university study intaylorsuniversityrisewiththebest risetogether taylorsphere,0.0,1.0,0.0,0.0,neutral
TaylorsUni,2022-06-22 08:45:30+00:00,1,Twitter Web App,our unibuddy ambassadors retina hampshire tips amp tricks to make your arrival in malaysia smoothsailingtaylorsuniversityrisewiththebest risetogether taylorsphere,en,unibuddy ambassador retina hampshire tip amp trick make arrival malaysia smoothsailingtaylorsuniversityrisewiththebest risetogether taylorsphere,0.086,0.914,0.0,-0.128,negative
TaylorsUni,2022-06-21 09:26:56+00:00,2,Twitter Web App,lawdegreeperformingarts electivelaw student s unique experience venturing into her interest read more heretaylorsuniversityrisewiththebest risetogether taylorsphere,en,lawdegreeperformingarts electivelaw student unique experience venturing interest read heretaylorsuniversityrisewiththebest risetogether taylorsphere,0.0,0.812,0.188,0.4588,positive
TaylorsUni,2022-06-14 10:24:54+00:00,0,Twitter Web App,find out more if the personality test your taking is really accuratetaylorsuniversityrisewiththebest risetogether taylorsphere psychology,en,find personality test taking really accuratetaylorsuniversityrisewiththebest risetogether taylorsphere psychology,0.0,1.0,0.0,0.0,neutral
kamarulbahrin,2022-06-08 08:51:58+00:00,10,Twitter for Android,have to keep the licence amp get revenue yet you want stay rooted your soul dusted cobwebs from memory share lessons learned media management battle for soul of journalism while judging ties with authorities advertised corporate power to taylorsuni,en,keep licence amp get revenue yet want stay rooted soul dusted cobweb memory share lesson learned medium management battle soul journalism judging tie authority advertised corporate power taylorsuni,0.062,0.855,0.083,-0.0258,positive
